ctry,year,age,Qx_m,Qx_f,Mx_m,Mx_f,lx_m,lx_f,Lx_m,Lx_f,Tx_m,Tx_f,Ex_m,Ex_f,piv,method
Argentina,1882,49,.02216512337327,.0160857439041138,.0224135232783199,.0162161684223969,35644,40630.609375,35248.973,40303.82,618029.3884277344,771541.6395263672,17.338945,18.989172,pivot,OGIVE
Argentina,1882,50,.0232756696641445,.0169220697134733,.0235497377967396,.0170664694078002,34853.9453125,39977.03515625,34448.32,39638.789,582780.4157714844,731237.8192138672,16.720644,18.291447,pivot,OGIVE
Argentina,1882,51,.0245132930576801,.0179196074604988,.0248174718622982,.0180816158741134,34042.6953125,39300.5390625,33625.445,38948.414,548332.0954589844,691599.0301513672,16.107187,17.597698,pivot,OGIVE
Argentina,1882,52,.0258706398308277,.0190429948270321,.0262096701713219,.0192260557113131,33208.1953125,38596.2890625,32778.637,38228.797,514706.6501464844,652650.6160888672,15.499387,16.909672,pivot,OGIVE
Argentina,1882,53,.0273422338068485,.0202540326863527,.0277212143106611,.0204612441214774,32349.078125,37861.30078125,31906.83,37477.879,481928.0134277344,614421.8192138672,14.897736,16.228228,pivot,OGIVE
Argentina,1882,54,.0289452336728573,.0215676017105579,.0293702980095344,.0218027183183048,31464.58203125,37094.45703125,31009.207,36694.438,450021.1833496094,576943.9403076172,14.302468,15.553373,pivot,OGIVE
Argentina,1882,55,.0307446904480457,.0231142695993185,.0312246877985035,.023384527204609,30553.83203125,36294.41796875,30084.148,35874.961,419011.9763183594,540249.5028076172,13.713893,14.885196,pivot,OGIVE
Argentina,1882,56,.0327966585755348,.0249940454959869,.033343435967872,.0253103497300238,29614.46484375,35455.5,29128.836,35012.414,388927.8278808594,504374.5418701172,13.133036,14.225566,pivot,OGIVE
Argentina,1882,57,.0351267531514168,.0272205900400877,.0357547253903868,.0275961822669173,28643.208984375,34569.32421875,28140.137,34098.828,359798.9919433594,469362.1278076172,12.561406,13.577417,pivot,OGIVE
Argentina,1882,58,.0377353020012379,.0297327414155006,.0384609716716381,.0301814290658913,27637.06640625,33628.328125,27115.621,33128.398,331658.8552246094,435263.2996826172,12.000508,12.943353,pivot,OGIVE
Argentina,1882,59,.0406078547239304,.0324804186820984,.0414494406649817,.033016615691328,26594.173828125,32628.46484375,26054.207,32098.57,304543.2341308594,402134.9012451172,11.451502,12.324665,pivot,OGIVE
Argentina,1882,60,.0437212400138378,.0355049297213554,.0446983750515263,.0361466218527588,25514.2421875,31568.677734375,24956.484,31008.256,278489.0270996094,370036.3309326172,10.915042,11.721629,pivot,OGIVE
Argentina,1882,61,.0471029840409756,.0388873592019081,.0482390860803769,.0396584645329017,24398.728515625,30447.833984375,23824.102,29855.816,253532.5427246094,339028.0750732422,10.391219,11.134719,pivot,OGIVE
Argentina,1882,62,.0508211888372898,.042670626193285,.0521462581596044,.0436008642270777,23249.4765625,29263.798828125,22658.693,28639.445,229708.4411621094,309172.2586669922,9.8801556,10.565007,pivot,OGIVE
Argentina,1882,63,.0549546591937542,.0468255952000618,.0565073315827418,.0479481950035521,22067.91015625,28015.09375,21461.543,27359.182,207049.7478027344,280532.8133544922,9.38239,10.013631,pivot,OGIVE
Argentina,1882,64,.0595085322856903,.0512819141149521,.0613334657129246,.0526314334982141,20855.17578125,26703.26953125,20234.645,26018.572,185588.2048339844,253173.6317138672,8.8989038,9.4809971,pivot,OGIVE
Argentina,1882,65,.064327672123909,.0559719726443291,.066465454818765,.0575835037802675,19614.115234375,25333.875,18983.25,24624.883,165353.5603027344,227155.0594482422,8.430335,8.9664555,pivot,OGIVE
Argentina,1882,66,.069412425160408,.0609990246593952,.071908082291152,.0629179924096641,18352.384765625,23915.888671875,17715.443,23186.465,146370.3103027344,202530.1766357422,7.9755473,8.4684362,pivot,OGIVE
Argentina,1882,67,.0750175639986992,.0666292458772659,.0779410407734904,.068925474464066,17078.501953125,22457.04296875,16437.908,21708.895,128654.8669433594,179343.7117919922,7.5331469,7.9860787,pivot,OGIVE
Argentina,1882,68,.0815530195832253,.0731275379657745,.0850198305653193,.0759028316778385,15797.314453125,20960.748046875,15153.155,20194.344,112216.9587402344,157634.8172607422,7.1035466,7.5204768,pivot,OGIVE
Argentina,1882,69,.0891748890280724,.0805312320590019,.0933365266628463,.083909912996908,14508.99609375,19427.939453125,13862.077,18645.66,97063.80346679688,137440.4735107422,6.6899047,7.0743723,pivot,OGIVE
Argentina,1882,70,.0972508788108826,.0883422642946243,.1022214386056147,.0924247690032436,13215.158203125,17863.3828125,12572.565,17074.336,83201.72631835938,118794.8133544922,6.2959313,6.6501856,pivot,OGIVE
Argentina,1882,71,.1053999438881874,.09633719176054,.1112635273049926,.1012124545711552,11929.97265625,16285.291015625,11301.264,15500.852,70629.16088867188,101720.4774169922,5.9203119,6.2461567,pivot,OGIVE
Argentina,1882,72,.1139749884605408,.1048796474933624,.1208626478140005,.1106838924334359,10672.5546875,14716.412109375,10064.353,13944.686,59327.89721679688,86219.62585449219,5.5589218,5.8587394,pivot,OGIVE
Argentina,1882,73,.1240492090582848,.1148053035140038,.1322520962990417,.1217967598056499,9456.150390625,13172.9599609375,8869.6367,12416.797,49263.54467773438,72274.94030761719,5.2096829,5.4866138,pivot,OGIVE
Argentina,1882,74,.1364518105983734,.1267027109861374,.146443012245309,.1352723943764281,8283.1220703125,11660.634765625,7717.9985,10921.918,40393.90795898438,59858.14343261719,4.8766527,5.1333523,pivot,OGIVE
Argentina,1882,75,.1501988619565964,.1397378295660019,.1623945981475321,.1502345607994445,7152.875,10183.201171875,6615.6982,9471.7119,32675.90942382813,48936.22546386719,4.5682206,4.8055835,pivot,OGIVE
Argentina,1882,76,.1639509201049805,.152870312333107,.1785910003799834,.1655220127145668,6078.521484375,8760.22265625,5580.2319,8090.6338,26060.21118164063,39464.51354980469,4.2872615,4.5049667,pivot,OGIVE
Argentina,1882,77,.1771258413791656,.1657151430845261,.1943368764759569,.180686385625545,5081.9423828125,7421.044921875,4631.8706,6806.1553,20479.97924804688,31373.87976074219,4.0299511,4.2276902,pivot,OGIVE
Argentina,1882,78,.1901260912418365,.1786100119352341,.2100987202013932,.1961249532373305,4181.798828125,6191.265625,3784.2642,5638.3545,15848.10864257813,24567.72448730469,3.7897828,3.9681263,pivot,OGIVE
Argentina,1882,79,.2040436863899231,.1924760490655899,.2272256609992896,.2129720637771726,3386.729736328125,5085.443359375,3041.2095,4596.0303,12063.84448242188,18929.36999511719,3.5620925,3.7222655,pivot,OGIVE
Argentina,1882,80,.2198082506656647,.2081587761640549,.2469489544277995,.2323406498652411,2695.68896484375,4106.6171875,2399.4216,3679.2031,9022.635009765625,14333.33972167969,3.3470609,3.4903033,pivot,OGIVE
Argentina,1882,81,.236363872885704,.2247416377067566,.2680415401372542,.2531931695710978,2103.154296875,3251.788818359375,1854.5994,2886.3828,6623.21337890625,10654.13659667969,3.1491809,3.2763925,pivot,OGIVE
Argentina,1882,82,.2523695528507233,.2411734163761139,.2888134005914376,.274243534588325,1606.044555664063,2520.9765625,1403.3862,2216.9802,4768.614013671875,7767.753784179688,2.9691668,3.0812478,pivot,OGIVE
Argentina,1882,83,.2683526575565338,.2579496800899506,.3099391436919201,.2961449326538487,1200.727783203125,1912.984008789063,1039.6185,1666.2572,3365.227783203125,5550.773559570313,2.8026567,2.9016309,pivot,OGIVE
Argentina,1882,84,.2871248722076416,.2774555087089539,.3352548687212116,.322146101303723,878.50927734375,1419.530395507813,752.38831,1222.6021,2325.609252929688,3884.516357421875,2.6472223,2.7364798,pivot,OGIVE
Argentina,1882,85,1,1,.3980797529220581,.3853143751621246,626.2673950195313,1025.673828125,1573.2209,2661.9143,1573.220947265625,2661.914306640625,2.5120595,2.5952835,pivot,OGIVE
Argentina,1895,0,.2260307371616364,.191340908408165,.2548305094242096,.2115831673145294,100000,100000,88698.469,90432.953,3289981.607971191,3606573.571533203,32.899815,36.065735,pivot,OGIVE
Argentina,1895,1,.0878499671816826,.0828548148274422,.0918860584497452,.0864356160163879,77396.9296875,80865.90625,73997.266,77515.844,3201283.139221191,3516140.618408203,41.361889,43.481125,pivot,OGIVE
Argentina,1895,2,.0433057621121407,.0409492179751396,.0442642085254192,.041805163025856,70597.609375,74165.7734375,69068.969,72647.258,3127285.873596191,3438624.774658203,44.297333,46.36404,pivot,OGIVE
Argentina,1895,3,.0268144737929106,.0250088833272457,.0271788667887449,.0253255646675825,67540.328125,71128.7421875,66634.797,70239.313,3058216.904846191,3365977.516845703,45.279865,47.322327,pivot,OGIVE
Argentina,1895,4,.0179773978888988,.0172218065708876,.0181404575705528,.0173713900148869,65729.2734375,69349.890625,65138.453,68752.727,2991582.107971191,3295738.204345703,45.513695,47.523338,pivot,OGIVE
Argentina,1895,5,.0123987635597587,.0123159708455205,.0124761080369353,.0123922824859619,64547.6328125,68155.5625,64147.477,67735.859,2926443.654846191,3226985.477783203,45.337738,47.347355,pivot,OGIVE
Argentina,1895,6,.0118919322267175,.0118115525692701,.0119630638509989,.0118817230686545,63747.3203125,67316.1640625,63368.281,66918.609,2862296.178283691,3159249.618408203,44.90065,46.931515,pivot,OGIVE
Argentina,1895,7,.0113645186647773,.0112868100404739,.0114294635131955,.0113508673384786,62989.2421875,66521.0546875,62631.32,66145.648,2798927.897033691,3092331.009033203,44.435013,46.4865,pivot,OGIVE
Argentina,1895,8,.0108169848099351,.0107421288266778,.0108758062124252,.0108001371845603,62273.3984375,65770.2421875,61936.594,65416.984,2736296.576721191,3026185.360595703,43.940056,46.011467,pivot,OGIVE
Argentina,1895,9,.0102496119216084,.0101779364049435,.010302409529686,.0102299964055419,61599.7890625,65063.73046875,61284.102,64732.625,2674359.982971191,2960768.376220703,43.415085,45.505665,pivot,OGIVE
Argentina,1895,10,.0049660103395581,.005568964406848,.004978371584006,.0055845144362084,60968.4140625,64401.515625,60817.031,64222.191,2613075.881408691,2896035.751220703,42.859501,44.968441,pivot,OGIVE
Argentina,1895,11,.0052319010719657,.0058244648389518,.0052456233455251,.0058414765375246,60665.64453125,64042.8671875,60506.945,63856.359,2552258.850158691,2831813.559814453,42.070911,44.217468,pivot,OGIVE
Argentina,1895,12,.0056542507372797,.0061930380761623,.0056702814244131,.0062122743525356,60348.24609375,63669.8515625,60177.633,63472.695,2491751.904846191,2767957.200439453,41.289551,43.473595,pivot,OGIVE
Argentina,1895,13,.0061349142342806,.0066052437759936,.0061537904940275,.0066271304630609,60007.0234375,63275.54296875,59822.953,63066.57,2431574.272033691,2704484.505126953,40.521496,42.741386,pivot,OGIVE
Argentina,1895,14,.0066256294958293,.007020240649581,.0066476517091615,.0070449691193574,59638.88671875,62857.59375,59441.313,62636.953,2371751.318908691,2641417.934814453,39.768539,42.022255,pivot,OGIVE
Argentina,1895,15,.0071645868010819,.0074385097250342,.0071903447545576,.007466278499529,59243.7421875,62416.31640625,59031.516,62184.172,2312310.006408691,2578780.981689453,39.030453,41.315815,pivot,OGIVE
Argentina,1895,16,.0077878078445792,.0078734392300248,.0078182514612587,.0079045573181713,58819.28515625,61952.03125,58590.25,61708.141,2253278.490783691,2516596.809814453,38.308498,40.6217,pivot,OGIVE
Argentina,1895,17,.0084926756098866,.0083294995129108,.008528892592171,.0083643350720504,58361.2109375,61464.25390625,58113.391,61208.273,2194688.240783691,2454888.669189453,37.605255,39.940105,pivot,OGIVE
Argentina,1895,18,.0092419274151325,.0087920799851418,.0092848318492873,.0088309005297622,57865.56640625,60952.2890625,57598.172,60684.34,2136574.850158691,2393680.395751953,36.923077,39.271378,pivot,OGIVE
Argentina,1895,19,.00997403729707,.0092336377128959,.0100240271624949,.0092764650103193,57330.77734375,60416.390625,57044.867,60137.461,2078976.678283691,2332996.055908203,36.262836,38.615284,pivot,OGIVE
Argentina,1895,20,.0106198815628886,.0096236104145646,.0106765737763373,.0096701415728542,56758.95703125,59858.52734375,56457.57,59570.5,2021931.811096191,2272858.594970703,35.623131,37.970505,pivot,OGIVE
Argentina,1895,21,.011165794916451,.0099608842283487,.0112284825239239,.0100107423661249,56156.18359375,59282.47265625,55842.672,58987.219,1965474.240783691,2213288.094970703,35.000137,37.33461,pivot,OGIVE
Argentina,1895,22,.0116366557776928,.0102690597996116,.0117047575410961,.0103220584393282,55529.15625,58691.96875,55206.07,58390.613,1909631.568908691,2154300.876220703,34.389709,36.705208,pivot,OGIVE
Argentina,1895,23,.0120389005169272,.0105606904253364,.0121118065246521,.0106167502490151,54882.984375,58089.2578125,54552.617,57782.527,1854425.498596191,2095910.262939453,33.788715,36.080856,pivot,OGIVE
Argentina,1895,24,.0123510472476482,.0108297942206264,.0124277957569146,.0108887553755848,54222.25390625,57475.796875,53887.402,57164.57,1799872.881408691,2038127.735595703,33.194359,35.460625,pivot,OGIVE
Argentina,1895,25,.0125281400978565,.011048810556531,.0126071114987655,.0111101872726716,53552.55078125,56853.34765625,53217.094,56539.266,1745985.479064941,1980963.165283203,32.603218,34.843388,pivot,OGIVE
Argentina,1895,26,.0125719550997019,.0112088061869144,.0126514819729175,.0112719784569172,52881.63671875,56225.1875,52549.227,55910.078,1692768.385314941,1924423.899658203,32.010513,34.227077,pivot,OGIVE
Argentina,1895,27,.0125509221106768,.011332948692143,.0126301825800299,.0113975324769022,52216.8125,55594.96875,51889.125,55279.941,1640219.158752441,1868513.821533203,31.411705,33.609406,pivot,OGIVE
Argentina,1895,28,.0125302663072944,.0114536127075553,.0126092650892277,.0115195830735201,51561.44140625,54964.9140625,51238.402,54650.141,1588330.033752441,1813233.880126953,30.804609,32.988934,pivot,OGIVE
Argentina,1895,29,.0125544341281056,.0115907751023769,.0126337391659726,.0116583396110231,50915.36328125,54335.3671875,50595.758,54020.473,1537091.631408691,1758583.739501953,30.189152,32.36536,pivot,OGIVE
Argentina,1895,30,.0126279667019844,.011731076054275,.0127082063338561,.0118002908435994,50276.1484375,53705.578125,49958.703,53390.566,1486495.873596191,1704563.266845703,29.566622,31.739037,pivot,OGIVE
Argentina,1895,31,.0127258654683828,.011854431591928,.0128073577846438,.0119251145499062,49641.26171875,53075.5546875,49325.398,52760.965,1436537.170471191,1651172.700439453,28.93837,31.109854,pivot,OGIVE
Argentina,1895,32,.0128250829875469,.0119571853429079,.0129078555116644,.0120291020335686,49009.53515625,52446.375,48695.258,52132.82,1387211.772033691,1598411.735595703,28.304935,30.477068,pivot,OGIVE
Argentina,1895,33,.0129501093178988,.0120668997988105,.0130345085336714,.0121401464829854,48380.984375,51819.265625,48067.715,51506.617,1338516.514221191,1546278.915283203,27.66617,29.839846,pivot,OGIVE
Argentina,1895,34,.0131398625671864,.0122064249590039,.0132267615169221,.0122813812683758,47754.4453125,51193.96875,47440.703,50881.523,1290448.799377441,1494772.298095703,27.022591,29.198212,pivot,OGIVE
Argentina,1895,35,.0134111484512687,.01235649921,.0135016851851467,.012433315285397,47126.95703125,50569.07421875,46810.945,50256.648,1243008.096252441,1443890.774658203,26.375734,28.552841,pivot,OGIVE
Argentina,1895,36,.0137478886172175,.012488211505115,.0138430447432928,.0125666788187271,46494.9296875,49944.21875,46175.328,49632.359,1196197.150939941,1393634.126220703,25.727476,27.903812,pivot,OGIVE
Argentina,1895,37,.0141191706061363,.0125892860814929,.0142195545396173,.0126690327883005,45855.72265625,49320.50390625,45532,49010.047,1150021.822814941,1344001.766845703,25.079134,27.250366,pivot,OGIVE
Argentina,1895,38,.0145285483449697,.012687660753727,.014634860290026,.0127686630555299,45208.27734375,48699.59375,44879.871,48390.652,1104489.822814941,1294991.719970703,24.431141,26.591427,pivot,OGIVE
Argentina,1895,39,.0149893658235669,.0128121254965663,.0151025548314316,.0128947303478514,44551.46484375,48081.7109375,44217.566,47773.695,1059609.951721191,1246601.067626953,23.783953,25.92672,pivot,OGIVE
Argentina,1895,40,.0154974097386003,.0129532720893621,.0156184325846101,.0130377129275272,43883.66796875,47465.68359375,43543.625,47158.266,1015392.385314941,1198827.372314453,23.138275,25.256718,pivot,OGIVE
Argentina,1895,41,.0160388145595789,.0130879748612642,.0161684752888326,.0131741861380783,43203.5859375,46850.84765625,42857.117,46544.258,971848.7603149414,1151669.106689453,22.494633,24.581606,pivot,OGIVE
Argentina,1895,42,.0165988896042109,.0132071115076542,.0167378038584674,.0132949051128115,42510.65234375,46237.6640625,42157.836,45932.332,928991.6431274414,1105124.848876953,21.853149,23.900967,pivot,OGIVE
Argentina,1895,43,.0171829015016556,.013340194709599,.0173318063536159,.0134297726088132,41805.0234375,45627,41445.859,45322.664,886833.8071899414,1059192.516845703,21.21357,23.214161,pivot,OGIVE
Argentina,1895,44,.0178060214966536,.013535400852561,.0179659719737403,.013627628793051,41086.69140625,45018.328125,40720.898,44713.656,845387.9478149414,1013869.852783203,20.575712,22.521269,pivot,OGIVE
Argentina,1895,45,.018486138433218,.0138393063098192,.018658600861833,.0139357371921359,40355.1015625,44408.98828125,39982.094,44101.695,804667.0493774414,969156.1965332031,19.939661,21.823425,pivot,OGIVE
Argentina,1895,46,.0192324500530958,.0142554994672537,.0194191895714852,.0143578389000726,39609.08984375,43794.3984375,39228.199,43482.242,764684.9556274414,925054.5012207031,19.305794,21.122667,pivot,OGIVE
