Year,Reg,Group,Sex,Dra0,Dra1,Dra2,Dra3,Dra4,Dra5,Dra6,Dra7,Dra8,Dra9,Dra10,Dra11,Dra12,Dra13,Dra14,Dra15,Dra16,Dra17,Dra18,Dra19,Dra20,Dra21,Dra22,Dra23,Dra24,Dra25,Dra26,Dra27,Dra28,Dra29,Dra30,Dra31,Dra32,Dra33,Dra34,Dra35,Dra36,Dra37,Dra38,Dra39,Dra40,Dra41,Dra42,Dra43,Dra44,Dra45,Dra46,Dra47,Dra48,Dra49,Dra50,Dra51,Dra52,Dra53,Dra54,Dra55,Dra56,Dra57,Dra58,Dra59,Dra60,Dra61,Dra62,Dra63,Dra64,Dra65,Dra66,Dra67,Dra68,Dra69,Dra70,Dra71,Dra72,Dra73,Dra74,Dra75,Dra76,Dra77,Dra78,Dra79,Dra80,Dra81,Dra82,Dra83,Dra84,Dra85,Dra86,Dra87,Dra88,Dra89,Dra90,Dra91,Dra92,Dra93,Dra94,Dra95,Dra96,Dra97,Dra98,Dra99,Dra100
2017,1111,U,F,4397,185,559,186,183,0,0,356,0,372,0,0,0,203,0,0,0,0,235,728,0,0,656,210,196,356,976,452,553,765,622,772,520,1493,1727,903,1708,1324,2559,2655,2120,2295,1132,2982,2426,3915,2504,2822,3281,3443,5155,4338,6207,4137,4870,4256,6060,4586,6186,6128,8746,9811,9656,7551,12345,12794,15145,15922,15872,17797,18856,21868,27297,25508,21907,35827,42837,49767,51779,50929,56623,78408,75062,91297,103190,113409,134071,149576,164644,177929,204963,186319,235202,272943,213116,323371,250048,355624,361181,212807,184651
2017,1111,R,B,7603,1001,0,545,270,269,0,0,0,670,354,1109,0,356,356,738,457,536,765,1894,1182,2430,4884,4461,4724,5322,4483,4174,6608,4415,6324,7477,3903,5628,4105,9174,5878,7454,8507,6040,5616,6675,6995,8546,8075,7445,8977,9409,7720,10311,10292,12156,10479,15215,14577,15048,17100,15701,19749,16441,19410,22673,25210,20181,23010,27617,27444,25176,37145,33610,41397,28416,40735,41898,45387,47362,43412,53307,65169,67831,71605,94404,106020,96473,104899,129306,163977,169985,215962,200946,263400,224138,257840,387500,355932,580645,652174,645161,500000,111111,266667
2017,1111,R,M,7251,1936,0,0,526,527,0,0,0,1305,0,2133,0,0,703,720,0,0,1292,3099,1979,2261,5831,6215,4929,5672,5828,4450,7793,4943,8401,8203,5036,6361,4689,12296,6904,10277,11865,8734,6116,10701,9177,13510,11693,9706,15630,13132,12999,15130,17090,18929,15177,25951,21039,22196,27208,26398,34366,26259,29260,36807,43211,33453,37566,40207,39228,43493,65417,50916,62363,39841,71429,72041,65116,72692,52805,81385,84018,96171,101099,120588,130909,116592,118681,123223,124324,193548,239631,237037,269231,233766,166667,148148,272727,111111,153846,250000,444444,0,0
2017,1111,R,F,7991,0,0,1130,0,0,0,0,0,0,730,0,0,722,0,756,934,1084,0,0,0,2626,3844,1850,4049,4065,0,3431,3866,3256,2039,6122,1939,4409,3206,4649,4446,3551,4080,2614,5003,1837,4341,3012,4188,4980,1858,5456,2387,5543,3580,5436,5740,4783,8246,7654,6711,5331,5776,7497,10803,10407,10433,9758,11606,18146,19013,12405,17910,22185,27758,21432,23346,25000,36179,36238,39273,41814,58187,56577,60086,85259,97852,90418,100894,131058,176421,162651,209906,194093,262295,222222,270916,436090,375000,772727,848485,782609,526316,153846,444444
2017,111,T,B,5355,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,1800,2139,0,0,0,2123,5038,2653,0,3846,3697,4874,4019,7619,2586,2623,1300,1230,3800,2660,10471,3953,4038,0,6140,1541,8091,1692,13605,3497,16529,9794,5982,15296,10354,10435,14975,9274,9063,13463,7582,12841,16722,17153,16216,24691,14799,24155,20408,14065,15015,16000,15810,22989,34014,44444,53691,45872,67340,29963,56738,31447,65455,59072,60302,57143,96000,110236,91743,197531,126582,205882,178571,300000,148148,363636,222222,181818,0,800000,800000,0,400000,.
2017,111,T,M,7979,0,0,0,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,3914,0,0,0,4032,9852,4706,0,7519,0,9709,2541,12225,4981,4866,0,0,4902,5141,12723,2667,5571,0,8824,2915,13008,3407,20101,7273,31068,20408,7491,30888,11385,23077,33962,13769,16051,25682,13093,20443,34026,22989,23669,34858,19370,39548,36585,14035,15152,32653,0,47337,16393,0,95238,63492,157303,71429,78947,0,97561,131148,43478,55556,86957,105263,153846,0,200000,0,0,0,500000,0,666667,0,0,0,0,0,0,.
2017,111,T,F,2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,0,0,0,0,0,0,0,0,0,7130,0,5666,2642,0,0,2813,2577,2621,0,8086,5208,2604,0,3210,0,3221,0,6908,0,3484,0,4264,0,9494,0,0,5610,2853,2801,2825,6070,2999,12422,9950,16835,11257,12658,8772,14085,14925,5263,24465,7519,46512,65041,37383,38710,28846,10929,48544,44053,51813,34091,65359,57692,98039,111111,83333,222222,115942,233333,208333,387097,86957,400000,133333,285714,0,1333333,1000000,0,500000,.
2017,111,U,B,7612,0,0,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,3231,0,0,0,2725,5979,0,0,0,0,2066,5055,3115,3101,1592,0,1476,3125,1652,9804,0,3425,0,5831,0,4283,0,18957,0,5242,8523,5874,17366,8086,8000,12642,2424,11574,13841,4614,7362,12987,10667,13966,22631,15152,26490,18248,20964,12793,13544,17241,20270,39801,29197,37037,66116,54945,42328,70000,9217,39409,23256,77519,71429,106667,53333,140351,130435,137931,156863,51282,416667,95238,375000,0,0,0,666667,1000000,0,500000,.
2017,111,U,M,11257,0,0,0,4098,0,0,0,0,0,0,0,0,0,0,0,0,0,6231,0,0,0,5376,12618,0,0,0,0,4348,3497,6568,6154,2985,0,0,6202,3273,13289,0,3630,0,7707,0,4386,0,28169,0,5764,18018,5618,36254,12698,18692,28329,5450,20833,31250,10283,10610,24465,13029,25641,33003,21583,47059,25210,20833,10870,22989,0,34783,26316,0,0,71429,125000,105263,113208,0,81633,0,80000,0,153846,0,200000,0,285714,0,0,0,666667,0,0,0,0,.,.,0,0,.
2017,111,U,F,3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6504,0,0,0,0,2999,0,0,6431,0,3241,0,3922,0,4184,0,9569,0,4808,0,6154,0,4684,0,0,0,4167,0,0,4566,4515,9029,4950,14851,10471,11461,12903,21053,14035,7435,27778,11050,48000,43011,51282,64516,29851,15152,54422,12500,25974,28777,76923,98361,96774,66667,127660,146341,117647,177778,60606,526316,0,428571,0,0,0,666667,1000000,0,666667,.
2017,111,R,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5277,0,0,0,0,0,0,14493,0,16667,14925,15209,0,27491,0,7435,7752,0,6689,6826,13158,18293,6289,0,7299,7018,19868,6231,0,12232,42945,12618,6211,11268,14388,15000,19465,21322,4348,12766,13274,23202,23474,28846,20305,28902,13986,17857,25424,0,20305,21978,12658,28777,21505,93023,97561,20619,86957,0,24390,79208,138889,153846,28571,35714,80000,192308,38462,285714,95238,352941,470588,125000,333333,333333,444444,666667,0,1000000,666667,0,0,.
2017,111,R,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17544,0,26490,0,25316,0,28708,0,13158,0,0,0,11976,10870,10753,11976,0,12422,11364,37736,12987,0,22857,83333,25478,11236,21390,9434,30151,45198,28037,8368,16736,18018,38095,49505,37209,20513,38462,14815,20202,66667,0,25000,56338,0,74074,0,0,333333,57143,195122,0,0,0,121212,285714,0,153846,0,500000,0,0,0,0,0,0,0,.,1000000,0,0,0,0,0,.,.
2017,111,R,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11561,0,0,0,0,0,0,0,0,0,34483,0,0,24390,0,0,20619,0,15625,0,16667,28169,0,0,0,0,0,0,0,0,0,0,0,0,19512,0,0,15686,0,8658,8696,9050,0,19900,20101,21053,13245,16000,0,0,17094,0,18018,0,42553,133333,0,0,27027,0,33898,119403,153846,54054,40816,0,100000,166667,40816,322581,111111,400000,533333,166667,400000,333333,285714,2000000,.,.,1000000,0,0,.
2017,1119,T,B,5996,377,311,249,367,314,270,419,141,72,152,160,80,158,161,680,452,193,832,1365,907,850,1187,906,1589,811,1396,1075,1482,1735,2456,2185,2736,2844,3057,3306,3460,4585,3965,5340,4714,4747,5193,5942,5057,6973,8520,7454,8417,6621,8975,9511,9879,9668,11289,12529,13091,15291,15071,16601,20025,20809,21400,21350,25376,24818,26528,30323,31326,30756,38557,36075,40910,44319,40636,51588,50171,66033,70267,66960,83565,94287,109680,119117,133249,133099,151615,161187,192415,216552,229915,259707,290661,282999,307060,357780,279262,407431,500029,392880,318603
2017,1119,T,M,7080,124,243,363,358,0,0,541,137,0,0,317,0,309,157,1152,528,189,1236,1845,1537,1247,2273,1402,1762,998,1845,1524,1917,2196,3295,3568,4234,3932,4821,5068,5086,6773,5979,8163,6738,7884,7647,9387,8020,10577,13855,11837,13242,11408,13305,15107,16666,14913,18339,20505,21125,25186,24702,30407,33768,36319,36839,37219,45200,42291,43147,55715,53170,50675,60421,62002,56116,66289,63806,87078,80351,101926,110893,101952,126572,129660,143382,159865,181610,175643,194366,185750,235644,261337,303833,232585,289626,350041,157322,214311,186068,387142,266698,0,235321
2017,1119,T,F,4885,638,382,128,375,638,553,289,145,148,307,0,163,0,167,176,373,197,420,861,212,402,0,375,1399,611,939,608,1020,1253,1593,796,1222,1723,1285,1548,1818,2400,1991,2658,2818,1832,2934,2700,2267,3600,3596,3458,4095,2363,5125,4717,4111,5246,5433,5944,6629,7543,7704,6150,9906,9937,10786,10688,12432,13362,15839,14736,18263,19140,26504,22376,33151,33907,30794,36711,37766,52005,55267,54507,69087,82434,98894,107210,119594,121557,140451,155485,183801,207860,215072,264886,290824,274298,328502,377451,297297,412214,545455,440000,354430
2017,1119,U,B,5464,239,246,172,424,350,366,183,94,0,0,108,108,108,222,588,490,128,808,1242,554,917,736,1050,1461,271,1089,1149,1407,1493,2435,1574,2424,2578,2749,3161,3335,3927,3541,4640,4991,4508,5580,5423,4751,7048,7716,7363,8027,6211,10006,8950,9419,8539,11416,12458,12827,14642,14091,15381,19012,20196,21176,20172,26018,26322,26183,30463,30007,28639,36346,37278,42684,47791,39388,54681,51710,68809,74432,71783,87470,101238,113841,122331,145144,137097,156908,155236,215915,244559,220836,277041,318414,298769,324239,380679,285740,344293,444484,400036,373660
2017,1119,U,M,6091,0,322,335,330,0,0,0,0,0,0,215,0,212,216,910,475,251,1338,1895,791,1240,1405,1578,1642,182,1387,1733,2005,1999,3608,2752,4212,3814,4223,5004,5270,5731,5215,6966,7362,7275,8304,8403,7558,11740,12132,11846,13070,11166,15146,14592,15275,13243,18394,21394,21674,24865,24202,29724,33130,35366,37636,35729,48345,48601,45242,56066,53642,49868,61065,65596,57776,73973,59174,94468,85008,106825,130110,107854,150764,143384,164168,162741,221523,178645,188762,192805,261548,311166,368486,263205,336194,508565,210564,294170,228612,384684,181850,0,260916
2017,1119,U,F,4821,483,167,0,523,713,747,379,194,0,0,0,220,0,228,244,505,0,271,563,291,555,0,483,1273,360,811,597,830,1012,1332,485,742,1368,1343,1412,1470,2198,1964,2529,2867,2053,3189,2739,2188,2793,3815,3448,3648,2013,5692,4395,4793,4894,6191,5855,6541,7584,7343,5963,9818,10488,10883,10681,12706,12930,14851,16075,17081,17142,23775,23338,35549,36351,31528,39113,38817,54692,54742,59997,68410,88424,98916,111215,124666,126399,148859,146667,206994,231156,189547,279926,315653,277296,339713,391304,299320,333333,491803,461538,411765
2017,1119,R,B,7905,894,516,451,218,221,0,1183,282,275,583,309,0,295,0,917,347,387,913,1754,1853,679,2499,407,2104,3201,2574,811,1749,2626,2532,4462,3943,3870,4208,3833,3911,6896,5410,7697,3790,5519,3999,7467,5916,6776,10568,7674,9271,7472,6839,10649,10808,11925,11045,12663,13580,16484,16881,18849,21948,22005,21843,23770,24051,21701,27259,30028,34195,35608,43689,33206,36506,35301,43584,44912,47023,60606,62319,57817,76209,82323,103330,114428,115922,127546,144645,169271,160600,177049,244303,232164,250407,258537,272340,311688,265060,600000,700000,363636,90909
2017,1119,R,M,10638,580,0,435,432,0,0,2298,549,0,0,602,0,570,0,1785,680,0,895,1690,3540,1266,4826,786,2186,3970,3296,916,1660,2782,2346,6099,4306,4334,6813,5278,4491,10120,8360,11820,4847,9664,5808,12039,9237,7678,17913,11820,13602,11875,9827,16058,19166,17835,18249,19078,20282,25671,25449,31417,34762,37913,35499,39803,39681,31095,39296,55088,52304,52271,59155,54630,52632,49751,73206,73314,71942,93309,77362,92555,90238,110110,115839,156112,128843,171852,201299,176471,201893,185654,188235,172414,235294,196721,62500,90909,0,400000,500000,.,181818
2017,1119,R,F,5113,1225,1074,469,0,449,0,0,0,566,1193,0,0,0,0,0,0,791,932,1824,0,0,0,0,1993,2025,1553,659,1882,2391,2800,2224,3458,3284,1037,2105,3217,3180,2090,3137,2639,1044,2067,2576,2501,5858,2995,3484,5121,3143,3849,5426,2587,6039,3759,6142,6820,7454,8497,6561,10101,8735,10572,10702,11798,14359,18150,11617,21124,24153,33478,19884,26629,26923,28944,31184,35496,46524,56302,43406,70470,71429,98859,101171,112000,114655,129204,167562,152160,175466,254585,241913,253411,269341,305419,348485,293333,628571,750000,363636,0
2017,1127,T,B,4353,815,244,82,0,170,180,185,366,186,98,0,102,103,319,221,452,817,1216,294,491,570,975,1010,1508,958,1563,1479,1715,1396,2978,2501,2245,2266,4147,2992,4319,4562,4347,4888,5307,4771,5035,4820,4999,5337,5883,5803,6777,7435,8425,8557,8427,8932,9104,10704,10416,13827,12426,14075,16518,19398,18512,17911,21055,21879,21527,24315,28877,26235,33790,31461,29856,40572,38119,47832,54928,57960,64748,69211,81663,79567,97428,108453,118400,136162,156122,179407,169203,213721,207061,224599,282623,313741,294283,364939,371060,517816,455392,581726,283861
2017,1127,T,M,5948,964,479,0,0,332,175,356,177,358,0,0,202,0,208,431,666,919,1620,332,670,492,1547,1307,1787,1610,1909,1965,2138,2048,4381,3551,3619,2732,6069,4720,6408,6929,6296,6709,8414,7637,7261,7523,7441,7293,8216,7396,10910,9154,12548,11958,11287,14212,14516,17070,17708,22091,19991,21580,26613,31358,31319,28544,33916,35802,34529,37638,44831,41168,53403,51331,45420,64416,50353,68924,79068,86941,109456,111611,116366,98279,126567,124346,126477,180042,185421,185364,190678,214986,264435,166629,239571,312883,203068,143236,467903,381962,572942,401060,190981
2017,1127,T,F,2678,661,0,170,0,0,187,0,571,0,201,0,0,209,436,0,230,711,730,240,238,679,208,601,1126,164,1166,945,1264,714,1519,1418,837,1796,2206,1271,2288,2296,2485,3168,2379,2105,2968,2319,2722,3474,3675,4301,2951,5859,4710,5481,5863,4223,4321,5343,4549,7373,6710,8400,9150,11108,9685,10891,12631,13024,13576,16350,19554,17536,22516,20518,21831,28858,32540,38870,44976,46726,48567,54114,69766,73479,87944,103554,115993,124076,148466,177700,163738,213282,191898,240783,293507,313756,312846,417484,348871,559443,400443,616067,303366
2017,1127,U,B,5129,857,217,112,0,0,121,123,366,248,132,0,0,138,428,148,148,605,1561,252,253,244,799,868,1219,659,1308,1158,1659,1055,3259,2034,2223,2004,4079,2787,4319,4036,4311,4646,5023,4878,4251,4542,4951,5632,6302,5966,5988,7299,7288,7653,8085,8487,9379,10684,9562,13784,13639,13068,14320,18539,16994,17592,20358,21587,21918,24679,26947,26179,31674,29921,28032,39417,38505,49068,56336,57298,62965,65666,77364,75750,101000,108326,118817,136067,154088,185374,177144,219697,207563,216719,292071,318237,296032,364415,382497,534475,646543,784285,289278
2017,1127,U,M,7318,1056,425,0,0,0,234,237,237,479,0,0,0,0,280,290,292,894,2099,214,214,417,1180,920,1742,1029,1639,1269,2171,1503,4592,3168,3381,2485,6037,4185,6170,6473,6289,6258,7945,8063,6137,7721,7785,7931,8276,7525,9602,8516,10993,11073,10761,13916,15465,17203,16405,22149,23649,20643,23899,30982,28363,28259,35209,36389,35948,37575,43373,40879,50181,48779,42434,58842,50918,71177,82061,84436,105990,98639,112680,92400,124709,132083,121737,187467,168814,197689,202937,220057,278667,171433,238384,345364,132000,115754,463015,445867,729600,501600,308677
2017,1127,U,F,2815,653,0,232,0,0,0,0,504,0,268,0,0,281,581,0,0,307,928,306,309,0,272,793,488,209,932,1038,1127,604,1926,903,1071,1530,2169,1446,2579,1781,2486,3180,2358,2019,2568,1716,2397,3501,4470,4521,2743,6210,3992,4620,5737,3750,4145,5374,4275,7558,6376,7535,7634,10346,9531,10869,10964,12481,13638,17224,17639,17807,21109,19599,20681,30035,32866,39713,45800,46880,47836,54003,65127,70285,93084,100837,117899,122061,150176,181960,170495,219451,188149,230024,306399,311810,332734,428362,362329,562062,600703,843092,286049
2017,1127,R,B,1843,679,324,0,0,640,352,376,367,0,0,0,402,0,0,439,1434,1533,0,444,1325,1708,1591,1505,2539,2040,2462,2601,1907,2554,2020,4080,2319,3163,4385,3705,4316,6373,4474,5720,6271,4417,7709,5807,5171,4271,4363,5221,9593,7920,12500,11830,9668,10510,8171,10771,13276,13969,8223,17643,24263,22550,24384,19176,23872,23058,19895,22740,37549,26499,43804,38856,38549,45799,36392,42022,48343,61029,72896,86529,102900,97337,81072,109053,116530,136643,165891,151502,132483,184001,204365,276407,226593,285939,280220,368710,322834,428908,0,0,261074
2017,1127,R,M,1455,669,639,0,0,1249,0,714,0,0,0,0,803,0,0,843,1864,1004,0,741,2322,768,2900,2759,1959,3696,2851,4356,2028,3741,3719,4757,4370,3535,6171,6432,7172,8384,6319,8131,9891,6328,10764,6882,6300,5125,8009,6954,15267,11299,17961,15020,13101,15210,11495,16653,21670,21914,8525,24617,35151,32556,41308,29536,29212,33663,29219,37890,50753,42418,68297,63321,59115,88085,47882,58544,65469,98082,123585,172967,135540,126530,136101,85169,147168,147001,265097,130816,130938,184347,169617,121302,250185,105341,2001479,500370,500370,0,0,0,0
2017,1127,R,F,2242,689,0,0,0,0,721,0,773,0,0,0,0,0,0,0,982,2080,0,0,0,2886,0,0,3263,0,2005,616,1767,1126,0,3298,0,2756,2347,608,1203,4209,2482,3126,2454,2413,4457,4663,3982,3371,675,3485,3746,4532,7356,8738,6343,5987,4950,5229,5545,6691,7961,11685,14983,14201,10345,10987,19854,15360,13295,12294,28720,16224,29271,24982,27420,23366,31068,34867,41067,46001,52056,54662,92317,88203,65095,115537,107233,133662,140288,157435,132854,183938,211856,305340,222408,325854,170355,353237,296544,545911,0,0,400335
2017,1141,T,B,4019,390,222,168,397,58,174,164,275,289,61,124,122,242,249,65,407,702,883,772,963,1423,1290,724,1324,1436,1051,1651,2325,2078,1984,1637,2824,3360,4195,4646,4355,4982,5513,5528,5333,5603,5960,7357,5500,6918,5840,6007,6745,7734,9040,9137,9784,10316,10513,11265,12426,12976,13701,14864,16502,17429,19125,19242,21773,22405,24430,24867,29180,25262,30724,31705,32835,37105,33200,45308,44231,50492,55520,60336,68543,75630,85854,89426,101285,110295,131568,127030,154672,168530,180112,199041,225872,216927,246747,229265,253846,286856,346672,400351,187492
2017,1141,T,M,3918,758,0,218,331,0,226,321,324,228,0,241,239,119,485,127,661,951,1152,932,1287,2060,1994,1037,1764,1881,1568,2351,3163,2947,2927,2104,4023,4464,5934,7512,6700,7287,8626,7852,7683,7765,9624,10985,7972,9960,8243,8411,9929,11234,13688,12958,15171,15112,17165,17766,20285,20125,21616,22363,26058,29056,31057,31414,37924,37248,39788,41458,43407,37521,47823,45976,51132,57941,46472,69053,59749,74351,78793,88487,93055,99418,103282,117945,108468,114838,128376,121956,170544,150875,164362,184748,215216,151784,130231,169314,126208,168975,343467,414529,73301
2017,1141,T,F,4125,0,457,116,468,118,119,0,224,352,124,0,0,370,0,0,140,435,579,574,569,674,498,362,790,894,429,836,1377,1093,928,1115,1501,2144,2284,1580,1845,2511,2256,3114,2924,3426,2293,3722,3029,3881,3447,3667,3719,4501,4865,5778,5063,6178,4935,5913,6038,7335,7592,9254,9662,9274,10947,11205,11398,13043,14817,14699,20629,17804,20599,23579,22702,25984,26832,35369,37901,40766,46649,50089,59821,67543,79961,80587,99111,108896,132420,128400,150381,172968,183962,201999,227737,229062,269268,241791,291765,327731,347222,395604,220641
2017,1141,U,B,4230,499,255,174,437,0,178,169,170,267,93,96,188,372,379,99,616,531,1170,930,1249,1704,1607,819,1259,1399,1214,1740,2297,2278,2350,1820,3511,3708,4912,5546,5142,5844,6188,6511,6401,5285,6388,7908,5846,8120,6523,7260,7353,8138,9484,9481,11198,11317,11841,12034,12812,13672,14788,16107,17806,17391,19751,19659,22689,23510,26895,27264,29593,27274,33224,33693,31961,39702,38962,47608,49889,54778,60554,68489,79586,81364,96988,106083,114784,120983,146108,149496,179921,197066,209766,246844,280266,270046,315887,268467,381428,474276,540000,581370,180320
2017,1141,U,M,4106,965,0,339,339,0,347,331,168,176,0,184,365,182,741,193,1002,615,1415,965,1941,2254,2710,1383,1848,1465,1853,2235,3010,3349,3442,2368,4943,4863,6942,9231,7993,8773,10071,9817,9357,7707,10697,11586,8493,11825,9236,9953,10996,11803,15314,13506,17980,17955,19819,20116,21318,21919,23712,24899,28015,28553,32616,33292,40035,40026,44127,48105,44818,44023,54908,47892,50917,62613,54130,76005,70352,89599,88902,106082,115835,115748,127559,147754,138371,128158,147280,137634,207740,179268,203962,241249,291189,158937,128323,184137,136708,200505,414837,911384,78629
2017,1141,U,F,4361,0,524,0,543,0,0,0,173,360,191,0,0,569,0,0,211,440,898,891,449,1075,396,192,554,1317,428,1147,1485,1059,1121,1213,1942,2448,2715,1646,2151,2812,2262,3200,3507,2920,2197,4377,3306,4575,3927,4755,4034,4913,4451,6033,5506,5869,5497,5758,6258,7430,8068,9750,10757,9861,11446,11216,12127,13566,16468,15014,20940,17618,21054,25974,21798,27855,31790,35999,41925,41354,50385,55595,67416,70255,86996,93955,108138,118827,145639,152705,172796,201301,211029,247818,277778,292500,355556,291317,485437,652174,600000,509804,212500
2017,1141,R,B,3589,169,160,158,323,166,166,155,466,328,0,176,0,0,0,0,0,1034,376,510,502,970,772,574,1424,1493,797,1514,2368,1767,1415,1350,1750,2803,3025,3163,3021,3491,4352,3804,3365,6201,5158,6310,4824,4607,4538,3692,5668,7017,8236,8501,7182,8535,8131,9842,11708,11671,11692,12631,14128,17495,17948,18454,20000,20248,19672,20227,28372,21408,25946,28008,34391,32221,22351,41094,34134,43004,46605,45813,48823,65393,66903,63032,80216,94019,108802,91994,116655,124684,135021,129436,149459,143472,151456,179272,108527,118343,155556,206897,197368
2017,1141,R,M,3529,332,0,0,317,0,0,302,608,321,0,348,0,0,0,0,0,1611,697,882,294,1755,858,517,1635,2542,1111,2535,3396,2318,2121,1695,2597,3831,4318,4717,4565,4829,6248,4570,4789,7866,7692,9908,7012,6588,6454,5740,8147,10286,10912,11979,10324,10414,12764,13792,18511,16976,17889,18042,22692,29920,28397,28228,34193,32248,31898,29516,40911,26197,35519,42683,51467,49650,32476,56903,42491,50403,62902,60650,56868,73141,64613,76156,66728,95522,99099,98065,120063,110236,104439,101961,93333,140000,133333,136364,102564,86957,0,111111,64516
