Year,Sex,CCl,Cause,Drac0,Drac1,Drac5,Drac10,Drac15,Drac20,Drac25,Drac30,Drac35,Drac40,Drac45,Drac50,Drac55,Drac60,Drac65,Drac70,Drac75,Drac80,Drac85
1976,M,9,55,2,3,3,6,10,10,7,9,9,20,26,51,55,81,98,121,123,129,67
1976,M,9,56,0,0,0,1,1,1,3,8,6,9,13,19,24,42,51,78,108,183,303
1976,M,9,57,0,0,0,0,0,0,0,0,1,1,2,5,9,12,15,13,19,29,15
1976,M,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,61,0,0,1,0,1,0,1,2,2,4,7,23,56,156,315,562,850,953,777
1976,M,9,62,0,1,0,0,2,6,6,8,6,7,9,8,18,25,32,66,78,79,89
1976,M,9,63,5,11,5,1,1,1,2,7,12,29,64,138,228,354,557,796,1006,849,629
1976,M,9,64,20,24,21,13,19,17,21,28,38,62,90,121,177,231,250,274,309,229,229
1976,M,9,65,24,42,35,25,26,21,17,20,25,32,46,77,111,165,203,241,237,191,126
1976,M,9,66,8,18,20,13,14,20,18,20,26,35,54,76,99,171,205,203,199,158,111
1976,M,9,67,40,12,11,7,9,10,12,16,23,33,52,70,82,86,91,125,82,112,111
1976,M,9,68,1,0,2,2,2,4,6,10,13,19,25,32,41,68,87,123,144,96,67
1976,M,9,69,41,2,1,1,1,1,2,3,4,4,4,9,7,9,18,21,36,33,15
1976,M,9,70,64,4,1,1,0,1,1,1,2,2,3,5,2,4,3,1,4,4,15
1976,M,9,71,73,5,3,3,2,3,2,3,3,4,5,7,17,17,24,14,27,17,30
1976,M,9,72,46,6,3,3,3,2,2,3,5,3,4,9,10,13,16,11,17,12,15
1976,M,9,73,0,0,0,0,0,0,4,15,13,12,12,10,6,4,4,6,0,0,0
1976,M,9,74,0,0,0,0,1,3,3,2,5,7,6,8,7,7,12,18,30,79,96
1976,M,9,75,0,0,0,0,0,3,14,39,46,55,55,57,48,44,33,27,8,8,15
1976,M,9,76,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1976,M,9,77,5,2,7,5,8,6,3,2,1,2,1,1,1,1,3,3,2,4,7
1976,M,9,78,145,19,7,5,8,7,8,12,13,14,14,17,22,14,20,5,17,8,22
1976,M,9,79,0,0,0,0,0,1,4,5,7,6,7,7,6,6,4,3,4,4,15
1976,M,9,80,97,15,10,7,10,10,10,14,19,19,25,26,28,22,21,8,13,8,44
1976,M,9,81,7,12,17,19,27,34,34,40,44,44,41,39,44,35,25,28,6,25,30
1976,M,9,82,24,2,0,0,1,0,1,0,2,1,3,2,1,2,1,5,6,4,0
1976,M,9,83,166,43,18,13,17,11,9,9,14,18,20,35,42,43,57,85,91,137,148
1976,M,9,84,0,0,1,3,6,7,10,14,15,23,27,24,27,22,16,7,4,4,0
1976,M,9,85,0,0,1,5,25,40,45,83,125,160,197,206,243,191,182,127,137,300,237
1976,M,9,86,0,0,0,0,0,1,5,13,20,36,64,88,114,144,173,235,302,412,496
1976,M,9,87,0,0,0,0,0,1,1,3,4,11,14,22,25,23,29,31,40,37,52
1976,M,9,88,0,0,0,0,0,0,0,0,1,2,1,3,5,8,6,7,13,12,15
1976,M,9,89,0,0,0,0,0,0,3,9,11,26,38,53,74,94,151,152,249,300,333
1976,M,9,90,0,0,0,0,0,1,3,5,15,34,60,113,186,270,360,371,364,324,207
1976,M,9,91,0,0,0,0,1,7,23,69,140,268,445,756,1135,1645,1951,2384,2482,2392,1798
1976,M,9,92,0,0,0,0,0,1,3,10,20,41,86,184,298,558,877,1353,2025,2667,3375
1976,M,9,93,0,0,0,0,1,4,23,78,177,383,680,1242,2186,4338,7948,15413,29426,53239,89729
1976,M,9,94,0,0,0,0,0,1,3,8,16,28,44,85,174,184,222,307,307,337,259
1976,M,9,95,0,0,0,0,2,15,58,155,289,511,732,950,1219,1562,1923,2555,3573,5042,8045
1976,M,9,96,0,0,0,0,1,2,2,4,7,8,10,15,18,19,18,36,72,116,141
1976,M,9,97,37,4,3,5,16,25,33,57,90,135,148,199,235,329,546,899,1518,2359,4729
1976,M,9,98,0,0,0,0,1,8,20,50,100,229,441,804,1406,2262,3385,4721,6548,8786,10065
1976,M,9,99,1,1,1,1,3,15,26,51,88,154,279,545,1111,2606,4910,9538,17540,30234,44842
1976,M,9,100,0,0,1,1,2,6,8,14,29,57,105,186,313,628,1150,2328,4190,8565,16371
1976,M,9,101,0,0,0,0,0,1,2,4,7,14,17,22,32,46,93,94,148,133,178
1976,M,9,102,3,0,1,0,1,1,0,0,2,3,5,9,14,12,25,38,93,129,222
1976,M,9,103,1428,92,8,3,2,1,1,1,1,2,1,3,2,5,3,3,4,0,22
1976,M,9,104,482,41,9,4,5,6,9,11,10,20,13,18,34,34,59,73,110,200,363
1976,M,9,105,914,48,3,1,2,2,2,4,5,6,8,10,7,13,11,26,23,37,15
1976,M,9,106,9,4,1,1,3,5,10,24,26,45,52,65,84,72,87,84,91,133,118
1976,M,9,107,7389,310,39,16,21,27,33,59,82,115,152,173,239,289,358,486,617,882,1347
1976,M,9,108,0,1,0,1,0,1,2,5,15,40,71,149,270,578,1054,2171,3782,6240,8726
1976,M,9,109,1,0,1,2,1,2,3,4,6,11,18,35,51,83,144,217,349,391,414
1976,M,9,110,0,0,0,0,0,1,3,6,11,23,40,75,116,158,246,393,577,740,866
1976,M,9,111,0,0,0,0,0,0,0,1,2,5,12,20,23,33,34,32,47,62,52
1976,M,9,112,59,9,1,1,3,4,9,19,32,58,86,118,162,140,129,136,156,216,215
1976,M,9,113,3,1,4,1,4,8,16,33,70,193,377,713,1116,1966,3101,4948,7406,9763,12323
1976,M,9,114,36,6,1,2,3,3,4,3,8,9,11,15,20,25,42,44,95,112,133
1976,M,9,115,0,0,0,0,2,6,7,17,34,54,68,96,109,149,197,213,258,175,141
1976,M,9,116,0,0,0,0,2,3,7,15,21,25,33,39,47,64,75,87,61,108,74
1976,M,9,117,1,0,0,0,0,0,1,1,1,1,3,3,1,8,9,18,25,54,7
1976,M,9,118,13,15,8,5,4,5,5,5,8,14,17,27,41,50,67,121,112,125,89
1976,M,9,119,41,2,0,0,1,1,1,1,1,4,6,9,15,25,45,100,156,233,281
1976,M,9,120,598,5,1,0,1,2,6,8,8,13,25,36,42,51,72,80,110,112,89
1976,M,9,121,151,8,4,3,5,5,8,9,13,17,28,35,51,53,103,134,150,220,185
1976,M,9,122,0,0,0,0,0,0,3,7,9,20,22,25,21,28,25,18,8,4,0
1976,M,9,123,2,2,2,3,3,7,20,34,66,100,156,250,303,400,406,453,514,591,474
1976,M,9,124,0,0,0,0,0,0,1,2,2,6,9,25,40,68,129,221,364,470,444
1976,M,9,125,11,2,0,0,2,3,7,9,12,16,19,31,32,37,55,93,70,83,37
1976,M,9,126,0,0,0,0,1,7,19,45,55,54,65,63,52,68,72,106,135,104,89
1976,M,9,127,97,8,2,2,3,7,9,14,22,28,31,45,59,76,98,121,123,154,148
1976,M,9,128,3,1,1,1,3,4,4,6,7,9,11,12,14,15,15,9,23,21,37
1976,M,9,129,9,3,3,7,15,24,29,45,53,59,84,90,114,120,106,139,146,158,207
1976,M,9,130,12,1,1,2,2,5,4,11,9,16,20,38,55,67,103,134,249,225,311
1976,M,9,131,0,0,0,0,1,1,1,2,3,3,6,16,17,35,47,86,78,100,59
1976,M,9,132,7,2,1,1,2,2,3,4,5,9,10,16,15,17,20,35,61,83,96
1976,M,9,133,0,0,0,0,0,0,0,0,0,1,1,3,15,84,212,556,939,1481,1458
1976,M,9,134,2,0,0,0,0,0,1,1,1,1,2,1,2,3,4,7,15,12,30
1976,M,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,142,57,2,0,2,3,4,3,7,5,5,8,11,12,21,18,28,21,54,15
1976,M,9,143,14,6,4,6,3,3,4,4,4,5,7,8,11,11,18,12,2,33,15
1976,M,9,144,3,0,1,1,3,4,4,2,5,6,8,12,20,18,15,33,15,21,104
1976,M,9,145,313,16,6,3,3,1,1,1,0,0,1,1,0,1,1,1,0,0,0
1976,M,9,146,236,22,9,4,4,2,1,1,1,1,1,1,0,2,1,0,2,0,0
1976,M,9,147,1507,64,19,16,14,9,9,6,4,2,2,2,1,1,1,0,2,0,0
1976,M,9,148,115,5,1,1,3,2,1,1,1,1,2,1,1,0,0,0,2,0,0
1976,M,9,149,476,10,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1976,M,9,150,1111,41,17,10,12,8,6,4,6,6,6,5,6,8,3,4,4,0,7
1976,M,9,151,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,152,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,153,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,154,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,155,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,156,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,157,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,M,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,437
1976,M,9,159,160,9,7,4,11,27,36,40,57,69,61,62,65,64,72,67,237,196,385
1976,M,9,160,10,23,34,34,175,341,321,304,307,282,248,227,209,141,150,118,93,75,96
1976,M,9,161,7,36,75,42,85,167,163,176,196,216,203,186,188,173,181,210,247,291,259
1976,M,9,162,5,11,12,22,85,190,179,207,197,193,184,165,155,130,120,135,178,204,311
1976,M,9,163,9,2,1,2,36,122,286,494,684,870,890,770,596,417,305,182,82,50,126
1976,M,9,164,80,113,26,17,38,73,111,167,219,230,253,216,207,207,193,186,186,279,355
1976,M,9,165,11,1,1,1,2,1,1,3,3,3,5,5,5,4,4,4,6,8,7
1976,M,9,166,38,20,13,14,37,86,87,101,125,123,123,125,132,134,112,162,203,354,377
1976,M,9,167,34,63,19,12,15,33,47,57,62,76,78,74,91,75,84,116,140,220,333
1976,M,9,168,26,105,177,71,133,277,284,300,304,298,258,204,166,146,116,121,106,100,215
1976,M,9,169,527,29,6,7,11,29,54,100,120,151,162,152,141,123,104,78,51,33,52
1976,M,9,170,0,3,7,20,26,16,13,13,9,10,7,7,2,4,4,2,2,0,0
1976,M,9,171,3,11,17,19,45,54,56,54,57,47,42,25,23,23,19,13,4,4,0
1976,M,9,172,236,76,55,63,163,306,324,378,441,477,449,412,381,319,325,292,391,449,533
1976,M,9,173,0,0,0,29,258,580,728,880,947,1018,1107,961,953,731,830,851,913,957,1051
1976,M,9,174,68,9,9,18,144,251,248,259,248,241,228,214,171,149,137,133,152,125,170
1976,M,9,175,82,10,4,5,31,63,80,98,117,113,123,101,103,94,85,65,106,67,111
1977,M,9,0,27595,1635,887,722,1763,3265,4210,5255,7512,9313,12868,16846,23266,34117,47514,71403,104674,155232,225457
1977,M,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,0
1977,M,9,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1977,M,9,4,137,4,2,0,0,0,0,0,1,1,0,1,0,1,0,5,0,0,15
1977,M,9,5,113,13,2,1,0,0,1,1,1,1,1,2,3,3,3,11,12,21,7
1977,M,9,6,28,2,0,1,1,1,1,1,2,3,2,2,2,2,2,4,4,4,0
1977,M,9,7,280,8,1,0,0,0,0,1,0,0,0,1,1,2,1,2,2,4,7
1977,M,9,8,739,36,2,2,1,1,1,2,3,1,2,2,4,7,5,7,6,12,7
1977,M,9,9,8,2,1,1,5,26,59,113,227,297,427,529,681,789,843,920,891,641,521
1977,M,9,10,5,3,0,1,0,1,1,2,2,1,1,1,2,3,4,2,2,4,7
1977,M,9,11,0,0,0,0,0,0,0,0,1,0,2,2,1,5,2,2,0,0,7
1977,M,9,12,0,0,0,0,0,1,1,1,1,2,1,4,3,4,2,3,8,12,0
1977,M,9,13,0,0,0,0,0,1,1,2,2,3,4,6,9,15,10,22,20,25,15
1977,M,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1977,M,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0
1977,M,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1977,M,9,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,22,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0
1977,M,9,23,206,35,6,3,4,3,2,5,4,5,4,5,5,4,5,5,6,4,0
1977,M,9,24,0,0,0,0,0,0,1,0,1,1,1,1,2,1,2,4,2,4,0
1977,M,9,25,2037,42,10,8,7,8,7,10,11,14,13,19,28,35,21,37,28,29,15
1977,M,9,26,14,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,0,0
1977,M,9,27,11,4,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1977,M,9,28,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,29,14,2,0,1,1,1,1,0,1,1,2,1,2,3,2,1,2,0,0
1977,M,9,30,61,13,4,3,4,6,5,7,6,4,6,9,11,13,16,23,31,21,15
1977,M,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,32,52,5,1,1,2,2,2,2,3,2,3,2,3,1,2,3,8,8,7
1977,M,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
1977,M,9,37,7,0,0,0,0,0,0,0,1,1,1,2,3,3,1,6,0,4,0
1977,M,9,38,5,1,2,0,0,0,0,2,0,0,0,1,2,1,2,1,2,4,7
1977,M,9,39,0,0,0,0,0,0,1,1,1,4,3,4,6,3,6,13,6,0,0
1977,M,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1977,M,9,41,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,4,0
1977,M,9,42,25,1,1,1,1,1,0,1,1,2,1,2,2,3,2,1,2,0,0
1977,M,9,43,0,0,0,0,0,0,0,1,1,2,3,5,6,11,7,15,14,21,15
1977,M,9,44,4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,4,0
1977,M,9,45,1,1,1,1,3,2,4,5,15,30,67,96,133,198,229,286,324,467,395
1977,M,9,46,0,0,0,0,0,0,1,1,6,19,61,145,211,333,458,689,812,748,826
1977,M,9,47,0,0,1,1,4,6,22,73,169,342,691,1118,1695,2698,3620,4443,4489,3870,2472
1977,M,9,48,1,0,0,1,1,0,1,3,6,8,10,20,34,47,68,95,102,95,89
1977,M,9,49,2,0,1,2,2,1,4,8,17,27,49,90,176,225,327,436,604,595,476
1977,M,9,50,0,1,0,0,2,5,10,13,23,37,59,92,168,282,412,550,610,608,454
1977,M,9,51,5,5,3,4,3,7,11,23,48,78,162,292,512,708,910,1073,1194,992,752
1977,M,9,52,0,0,0,0,0,0,1,3,19,45,96,147,242,278,374,330,311,223,186
1977,M,9,53,1,1,1,1,2,5,9,23,90,223,692,1280,2083,3037,3559,3926,3390,1997,1228
1977,M,9,54,2,1,1,1,1,1,2,3,6,7,14,25,35,46,46,35,26,33,30
1977,M,9,55,4,2,6,6,12,10,7,8,10,15,28,45,70,90,111,140,142,132,104
1977,M,9,56,0,1,0,0,1,1,6,9,7,10,14,20,28,39,49,76,118,194,253
1977,M,9,57,0,0,0,0,0,0,0,0,1,2,5,6,7,12,12,18,24,25,30
1977,M,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,61,1,0,0,0,0,1,1,1,1,3,11,29,61,182,335,637,842,856,908
1977,M,9,62,0,0,0,1,2,4,7,8,7,6,7,15,16,22,37,46,61,74,82
1977,M,9,63,8,9,4,1,1,1,2,5,13,30,66,129,232,373,536,757,891,918,640
1977,M,9,64,17,20,19,17,16,15,23,26,39,57,93,135,172,220,246,265,242,298,246
1977,M,9,65,29,42,39,26,27,23,22,19,25,35,43,62,110,151,198,256,197,211,104
1977,M,9,66,10,12,18,12,14,17,14,23,26,31,52,78,130,163,173,191,203,170,127
1977,M,9,67,42,16,8,4,9,11,10,18,21,29,47,62,80,104,87,101,85,124,119
1977,M,9,68,0,1,2,1,2,5,8,13,14,19,19,31,41,64,87,125,138,128,37
1977,M,9,69,30,3,1,1,2,1,2,2,4,3,5,7,13,10,11,23,24,66,37
1977,M,9,70,53,9,1,1,0,1,1,1,1,2,4,5,6,6,2,4,4,8,0
1977,M,9,71,62,5,2,3,4,3,2,2,4,5,5,5,13,10,12,30,26,17,7
1977,M,9,72,37,4,3,2,2,2,2,4,3,3,6,8,10,17,12,11,8,25,7
1977,M,9,73,0,0,0,0,0,1,8,14,16,15,13,9,12,10,5,2,8,0,7
1977,M,9,74,0,0,1,1,1,3,2,2,8,8,9,10,7,9,14,28,31,50,89
1977,M,9,75,0,0,0,0,0,3,13,37,53,56,70,71,72,63,35,29,18,29,0
1977,M,9,76,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0
1977,M,9,77,3,4,8,7,11,6,2,2,3,2,2,3,2,1,4,1,0,8,0
1977,M,9,78,144,22,5,7,7,6,8,8,11,14,14,16,15,16,13,22,26,8,7
1977,M,9,79,0,0,0,0,1,1,3,9,6,6,10,7,3,6,8,4,6,12,52
1977,M,9,80,99,18,8,9,11,11,12,16,20,20,26,27,33,22,21,17,6,8,15
1977,M,9,81,3,15,13,18,26,33,32,34,41,39,39,46,38,26,27,24,12,17,22
1977,M,9,82,24,2,1,1,1,1,2,2,1,2,2,3,3,4,2,2,0,12,0
1977,M,9,83,189,45,27,16,13,12,8,7,14,20,23,33,41,45,70,75,110,141,119
1977,M,9,84,0,1,2,4,5,5,7,9,21,23,27,25,23,17,13,7,4,0,0
1977,M,9,85,1,0,3,6,27,33,46,64,119,171,206,190,224,213,162,122,153,124,186
1977,M,9,86,0,0,0,0,0,2,6,11,23,33,56,78,105,127,156,203,203,314,573
1977,M,9,87,0,0,0,0,0,0,1,3,4,7,12,19,26,26,29,32,53,91,186
1977,M,9,88,0,0,0,0,0,0,0,1,0,1,2,2,4,6,7,19,20,12,97
1977,M,9,89,0,0,0,0,1,1,3,8,15,21,41,51,86,103,143,198,238,397,424
1977,M,9,90,0,0,0,0,0,0,2,6,15,29,49,100,167,246,349,394,350,314,238
1977,M,9,91,0,0,0,0,1,5,24,75,159,271,478,789,1214,1629,2082,2391,2596,2283,2122
1977,M,9,92,0,0,0,0,0,0,2,10,19,39,75,154,284,514,840,1307,1844,2675,3805
1977,M,9,93,0,0,0,0,1,5,27,66,192,355,689,1263,2116,4492,7868,15928,29833,53173,88189
1977,M,9,94,0,0,0,0,0,1,1,7,18,27,51,95,184,216,241,256,305,480,290
1977,M,9,95,0,0,0,0,5,19,65,158,363,562,858,1136,1437,1804,2183,2766,3648,5338,7922
1977,M,9,96,0,0,0,0,1,2,2,3,6,9,11,14,17,21,16,36,75,99,134
1977,M,9,97,49,9,8,5,17,29,42,67,110,145,194,230,260,410,606,1026,1632,3002,5234
1977,M,9,98,0,0,0,0,1,4,15,44,118,222,440,811,1412,2334,3377,4792,6408,8010,9977
1977,M,9,99,2,0,2,2,7,20,33,58,97,161,294,575,1154,2788,5208,9977,17945,30542,45788
1977,M,9,100,0,1,1,1,2,6,8,18,30,58,95,178,292,628,1059,2162,3915,7737,16595
1977,M,9,101,0,0,0,0,1,1,3,4,8,11,19,29,34,45,61,77,104,87,141
1977,M,9,102,9,1,1,1,3,4,1,1,3,1,4,6,6,10,25,37,61,103,216
1977,M,9,103,1295,72,7,3,3,2,2,3,2,2,2,6,2,2,5,5,8,8,37
1977,M,9,104,401,32,9,6,7,8,5,8,9,8,9,14,18,17,31,46,53,87,208
1977,M,9,105,873,40,5,2,3,2,2,3,6,7,7,10,11,10,18,15,24,25,45
1977,M,9,106,20,9,1,2,3,5,7,18,35,45,58,67,68,73,62,70,69,66,67
1977,M,9,107,7008,310,35,21,25,26,35,55,90,116,153,178,207,276,316,427,553,757,1221
1977,M,9,108,0,0,0,0,0,3,2,5,13,25,68,131,255,561,1021,2009,3419,5285,7721
1977,M,9,109,0,0,1,2,2,5,3,9,9,16,27,40,65,87,175,249,293,364,476
1977,M,9,110,0,0,0,0,0,0,3,6,11,20,43,71,120,172,248,401,560,765,841
1977,M,9,111,0,0,0,0,0,1,0,1,2,5,15,24,23,34,33,40,33,37,74
1977,M,9,112,55,7,2,1,2,5,8,16,33,55,83,115,145,135,112,116,118,624,156
1977,M,9,113,0,1,2,1,4,6,14,34,73,173,406,672,1149,2135,3126,5065,7163,10069,11935
1977,M,9,114,54,6,4,3,5,7,4,8,9,10,13,13,28,27,45,52,79,128,127
1977,M,9,115,2,0,0,0,1,4,7,14,38,50,60,88,110,146,166,186,250,153,208
1977,M,9,116,0,0,0,0,2,3,6,10,23,27,30,34,40,57,71,99,63,95,67
1977,M,9,117,0,0,0,1,0,0,0,1,1,1,2,3,6,3,10,11,16,29,7
1977,M,9,118,4,16,4,7,7,6,4,5,8,11,19,23,34,51,81,94,124,112,104
1977,M,9,119,52,4,0,0,1,1,2,1,4,2,9,8,17,30,42,72,108,198,253
1977,M,9,120,589,5,0,0,2,3,4,7,8,10,22,32,38,57,65,77,124,116,104
1977,M,9,121,131,8,4,3,4,6,8,8,13,19,25,36,38,68,87,102,208,182,194
1977,M,9,122,0,0,0,0,0,0,3,12,17,16,28,29,36,31,26,17,6,8,15
1977,M,9,123,3,1,1,2,3,5,16,40,74,96,156,227,351,398,402,403,484,509,424
1977,M,9,124,0,0,0,0,0,0,1,3,3,7,9,18,33,68,131,238,313,471,491
1977,M,9,125,13,1,1,1,1,3,4,8,11,19,22,26,30,50,59,83,79,83,82
1977,M,9,126,1,0,0,0,2,8,27,32,59,64,63,60,70,65,74,104,83,79,89
1977,M,9,127,111,7,3,2,5,6,9,13,21,25,34,52,58,74,100,96,151,141,134
1977,M,9,128,3,1,1,1,2,4,4,6,7,8,9,11,15,14,15,13,28,25,45
1977,M,9,129,8,5,2,5,16,23,30,31,51,63,74,88,103,108,109,146,187,186,275
1977,M,9,130,16,2,2,1,3,7,6,6,11,16,22,37,56,70,122,181,228,240,454
1977,M,9,131,0,0,0,0,0,1,1,2,4,6,7,12,22,36,45,58,96,116,97
1977,M,9,132,8,1,1,1,2,2,4,7,6,7,12,17,18,19,21,38,61,83,104
1977,M,9,133,0,0,0,0,0,0,0,0,0,1,2,3,21,79,207,511,1015,1501,1750
1977,M,9,134,1,0,0,1,0,0,1,1,1,1,2,2,5,5,8,11,16,17,22
1977,M,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,142,57,3,1,2,2,4,3,4,7,8,10,12,12,21,32,23,18,25,37
1977,M,9,143,14,5,4,4,4,3,2,2,4,5,5,8,9,10,15,14,16,12,0
1977,M,9,144,5,2,1,1,4,2,3,4,5,6,10,12,20,21,14,19,28,37,45
1977,M,9,145,298,16,6,3,2,1,1,1,1,0,0,0,0,0,1,0,0,0,7
1977,M,9,146,238,21,10,5,3,2,1,1,1,1,1,1,1,0,2,1,2,0,7
1977,M,9,147,1497,63,24,13,15,13,8,7,5,4,1,2,0,1,0,1,0,0,7
1977,M,9,148,95,3,1,2,2,0,2,2,1,0,2,0,0,1,1,0,0,0,0
1977,M,9,149,453,9,3,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1977,M,9,150,1057,36,13,9,9,8,7,7,8,4,6,9,7,3,5,1,2,0,0
1977,M,9,151,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,152,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,153,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,154,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,155,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,156,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,157,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,M,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,328
1977,M,9,159,158,9,3,4,11,23,37,47,64,70,66,76,61,62,78,97,116,161,357
1977,M,9,160,19,24,34,41,183,363,355,306,330,300,271,237,203,152,135,121,112,132,186
1977,M,9,161,12,30,80,43,93,168,170,163,211,226,221,204,192,186,175,209,281,376,261
1977,M,9,162,7,11,16,23,79,168,186,200,220,207,194,162,154,125,113,155,175,207,290
1977,M,9,163,5,1,1,3,38,129,292,472,744,875,948,814,626,391,303,148,75,50,112
1977,M,9,164,76,99,31,11,38,75,114,156,230,252,258,228,221,202,217,178,250,318,275
1977,M,9,165,13,1,1,1,2,1,2,3,3,4,5,5,4,4,4,4,6,8,7
1977,M,9,166,48,21,16,14,38,79,104,126,133,129,137,134,146,139,132,150,173,198,328
1977,M,9,167,30,65,17,10,20,35,43,53,75,77,77,76,70,72,79,86,163,161,238
1977,M,9,168,25,117,212,106,175,343,381,386,410,387,344,260,231,173,169,130,112,128,194
1977,M,9,169,580,26,9,5,16,29,57,87,131,150,169,147,143,113,96,62,49,45,52
