RENGLON,ANIO,ENTIDAD,CVE_GEO,EDAD,SEXO,EMIGRANTES,INMIGRANTES,ENTIDAD_FEDERATIVA,FECHA
13636,2025-2029,Guanajuato,11,65--69,Mujeres,974,261,Guanajuato,2029-01-01
13637,2025-2029,Guanajuato,11,70--74,Hombres,663,364,Guanajuato,2029-01-01
13638,2025-2029,Guanajuato,11,70--74,Mujeres,710,167,Guanajuato,2029-01-01
13639,2025-2029,Guanajuato,11,75--79,Hombres,442,201,Guanajuato,2029-01-01
13640,2025-2029,Guanajuato,11,75--79,Mujeres,487,101,Guanajuato,2029-01-01
13641,2025-2029,Guanajuato,11,80--84,Hombres,283,109,Guanajuato,2029-01-01
13642,2025-2029,Guanajuato,11,80--84,Mujeres,321,60,Guanajuato,2029-01-01
13643,2025-2029,Guanajuato,11,85--89,Hombres,144,50,Guanajuato,2029-01-01
13644,2025-2029,Guanajuato,11,85--89,Mujeres,181,30,Guanajuato,2029-01-01
13645,2025-2029,Guerrero,12,00--04,Hombres,2822,504,Guerrero,2029-01-01
13646,2025-2029,Guerrero,12,00--04,Mujeres,2409,349,Guerrero,2029-01-01
13647,2025-2029,Guerrero,12,05--09,Hombres,1988,495,Guerrero,2029-01-01
13648,2025-2029,Guerrero,12,05--09,Mujeres,1727,323,Guerrero,2029-01-01
13649,2025-2029,Guerrero,12,10--14,Hombres,1671,637,Guerrero,2029-01-01
13650,2025-2029,Guerrero,12,10--14,Mujeres,1482,331,Guerrero,2029-01-01
13651,2025-2029,Guerrero,12,15--19,Hombres,3182,1003,Guerrero,2029-01-01
13652,2025-2029,Guerrero,12,15--19,Mujeres,2401,378,Guerrero,2029-01-01
13653,2025-2029,Guerrero,12,20--24,Hombres,5784,1630,Guerrero,2029-01-01
13654,2025-2029,Guerrero,12,20--24,Mujeres,3560,487,Guerrero,2029-01-01
13655,2025-2029,Guerrero,12,25--29,Hombres,6240,2134,Guerrero,2029-01-01
13656,2025-2029,Guerrero,12,25--29,Mujeres,3428,570,Guerrero,2029-01-01
13657,2025-2029,Guerrero,12,30--34,Hombres,4940,2195,Guerrero,2029-01-01
13658,2025-2029,Guerrero,12,30--34,Mujeres,2691,531,Guerrero,2029-01-01
13659,2025-2029,Guerrero,12,35--39,Hombres,3332,1931,Guerrero,2029-01-01
13660,2025-2029,Guerrero,12,35--39,Mujeres,2048,448,Guerrero,2029-01-01
13661,2025-2029,Guerrero,12,40--44,Hombres,2037,1488,Guerrero,2029-01-01
13662,2025-2029,Guerrero,12,40--44,Mujeres,1564,355,Guerrero,2029-01-01
13663,2025-2029,Guerrero,12,45--49,Hombres,1266,1089,Guerrero,2029-01-01
13664,2025-2029,Guerrero,12,45--49,Mujeres,1260,292,Guerrero,2029-01-01
13665,2025-2029,Guerrero,12,50--54,Hombres,937,877,Guerrero,2029-01-01
13666,2025-2029,Guerrero,12,50--54,Mujeres,1095,255,Guerrero,2029-01-01
13667,2025-2029,Guerrero,12,55--59,Hombres,732,676,Guerrero,2029-01-01
13668,2025-2029,Guerrero,12,55--59,Mujeres,928,213,Guerrero,2029-01-01
13669,2025-2029,Guerrero,12,60--64,Hombres,560,486,Guerrero,2029-01-01
13670,2025-2029,Guerrero,12,60--64,Mujeres,759,166,Guerrero,2029-01-01
13671,2025-2029,Guerrero,12,65--69,Hombres,414,327,Guerrero,2029-01-01
13672,2025-2029,Guerrero,12,65--69,Mujeres,593,118,Guerrero,2029-01-01
13673,2025-2029,Guerrero,12,70--74,Hombres,292,199,Guerrero,2029-01-01
13674,2025-2029,Guerrero,12,70--74,Mujeres,434,76,Guerrero,2029-01-01
13675,2025-2029,Guerrero,12,75--79,Hombres,190,111,Guerrero,2029-01-01
13676,2025-2029,Guerrero,12,75--79,Mujeres,296,46,Guerrero,2029-01-01
13677,2025-2029,Guerrero,12,80--84,Hombres,124,61,Guerrero,2029-01-01
13678,2025-2029,Guerrero,12,80--84,Mujeres,196,25,Guerrero,2029-01-01
13679,2025-2029,Guerrero,12,85--89,Hombres,68,27,Guerrero,2029-01-01
13680,2025-2029,Guerrero,12,85--89,Mujeres,110,15,Guerrero,2029-01-01
13681,2025-2029,Hidalgo,13,00--04,Hombres,2828,448,Hidalgo,2029-01-01
13682,2025-2029,Hidalgo,13,00--04,Mujeres,1497,329,Hidalgo,2029-01-01
13683,2025-2029,Hidalgo,13,05--09,Hombres,1990,443,Hidalgo,2029-01-01
13684,2025-2029,Hidalgo,13,05--09,Mujeres,1071,304,Hidalgo,2029-01-01
13685,2025-2029,Hidalgo,13,10--14,Hombres,1674,565,Hidalgo,2029-01-01
13686,2025-2029,Hidalgo,13,10--14,Mujeres,917,310,Hidalgo,2029-01-01
13687,2025-2029,Hidalgo,13,15--19,Hombres,3189,893,Hidalgo,2029-01-01
13688,2025-2029,Hidalgo,13,15--19,Mujeres,1487,358,Hidalgo,2029-01-01
13689,2025-2029,Hidalgo,13,20--24,Hombres,5794,1446,Hidalgo,2029-01-01
13690,2025-2029,Hidalgo,13,20--24,Mujeres,2209,460,Hidalgo,2029-01-01
13691,2025-2029,Hidalgo,13,25--29,Hombres,6248,1896,Hidalgo,2029-01-01
13692,2025-2029,Hidalgo,13,25--29,Mujeres,2125,532,Hidalgo,2029-01-01
13693,2025-2029,Hidalgo,13,30--34,Hombres,4952,1951,Hidalgo,2029-01-01
13694,2025-2029,Hidalgo,13,30--34,Mujeres,1666,500,Hidalgo,2029-01-01
13695,2025-2029,Hidalgo,13,35--39,Hombres,3336,1718,Hidalgo,2029-01-01
13696,2025-2029,Hidalgo,13,35--39,Mujeres,1270,421,Hidalgo,2029-01-01
13697,2025-2029,Hidalgo,13,40--44,Hombres,2039,1320,Hidalgo,2029-01-01
13698,2025-2029,Hidalgo,13,40--44,Mujeres,971,332,Hidalgo,2029-01-01
13699,2025-2029,Hidalgo,13,45--49,Hombres,1270,970,Hidalgo,2029-01-01
13700,2025-2029,Hidalgo,13,45--49,Mujeres,783,273,Hidalgo,2029-01-01
13701,2025-2029,Hidalgo,13,50--54,Hombres,938,776,Hidalgo,2029-01-01
13702,2025-2029,Hidalgo,13,50--54,Mujeres,677,238,Hidalgo,2029-01-01
13703,2025-2029,Hidalgo,13,55--59,Hombres,733,599,Hidalgo,2029-01-01
13704,2025-2029,Hidalgo,13,55--59,Mujeres,575,201,Hidalgo,2029-01-01
13705,2025-2029,Hidalgo,13,60--64,Hombres,560,432,Hidalgo,2029-01-01
13706,2025-2029,Hidalgo,13,60--64,Mujeres,470,156,Hidalgo,2029-01-01
13707,2025-2029,Hidalgo,13,65--69,Hombres,416,291,Hidalgo,2029-01-01
13708,2025-2029,Hidalgo,13,65--69,Mujeres,368,111,Hidalgo,2029-01-01
13709,2025-2029,Hidalgo,13,70--74,Hombres,292,176,Hidalgo,2029-01-01
13710,2025-2029,Hidalgo,13,70--74,Mujeres,268,70,Hidalgo,2029-01-01
13711,2025-2029,Hidalgo,13,75--79,Hombres,192,99,Hidalgo,2029-01-01
13712,2025-2029,Hidalgo,13,75--79,Mujeres,182,45,Hidalgo,2029-01-01
13713,2025-2029,Hidalgo,13,80--84,Hombres,124,57,Hidalgo,2029-01-01
13714,2025-2029,Hidalgo,13,80--84,Mujeres,122,25,Hidalgo,2029-01-01
13715,2025-2029,Hidalgo,13,85--89,Hombres,68,25,Hidalgo,2029-01-01
13716,2025-2029,Hidalgo,13,85--89,Mujeres,68,15,Hidalgo,2029-01-01
13717,2025-2029,Jalisco,14,00--04,Hombres,5111,1393,Jalisco,2029-01-01
13718,2025-2029,Jalisco,14,00--04,Mujeres,6357,1831,Jalisco,2029-01-01
13719,2025-2029,Jalisco,14,05--09,Hombres,3598,1378,Jalisco,2029-01-01
13720,2025-2029,Jalisco,14,05--09,Mujeres,4542,1702,Jalisco,2029-01-01
13721,2025-2029,Jalisco,14,10--14,Hombres,3024,1758,Jalisco,2029-01-01
13722,2025-2029,Jalisco,14,10--14,Mujeres,3906,1739,Jalisco,2029-01-01
13723,2025-2029,Jalisco,14,15--19,Hombres,5762,2775,Jalisco,2029-01-01
13724,2025-2029,Jalisco,14,15--19,Mujeres,6326,1993,Jalisco,2029-01-01
13725,2025-2029,Jalisco,14,20--24,Hombres,10483,4505,Jalisco,2029-01-01
13726,2025-2029,Jalisco,14,20--24,Mujeres,9382,2574,Jalisco,2029-01-01
13727,2025-2029,Jalisco,14,25--29,Hombres,11299,5902,Jalisco,2029-01-01
13728,2025-2029,Jalisco,14,25--29,Mujeres,9031,2980,Jalisco,2029-01-01
13729,2025-2029,Jalisco,14,30--34,Hombres,8955,6063,Jalisco,2029-01-01
13730,2025-2029,Jalisco,14,30--34,Mujeres,7093,2795,Jalisco,2029-01-01
13731,2025-2029,Jalisco,14,35--39,Hombres,6036,5335,Jalisco,2029-01-01
13732,2025-2029,Jalisco,14,35--39,Mujeres,5388,2346,Jalisco,2029-01-01
13733,2025-2029,Jalisco,14,40--44,Hombres,3687,4109,Jalisco,2029-01-01
13734,2025-2029,Jalisco,14,40--44,Mujeres,4111,1864,Jalisco,2029-01-01
13735,2025-2029,Jalisco,14,45--49,Hombres,2303,3022,Jalisco,2029-01-01
13736,2025-2029,Jalisco,14,45--49,Mujeres,3312,1527,Jalisco,2029-01-01
13737,2025-2029,Jalisco,14,50--54,Hombres,1698,2419,Jalisco,2029-01-01
13738,2025-2029,Jalisco,14,50--54,Mujeres,2890,1330,Jalisco,2029-01-01
13739,2025-2029,Jalisco,14,55--59,Hombres,1328,1871,Jalisco,2029-01-01
13740,2025-2029,Jalisco,14,55--59,Mujeres,2446,1121,Jalisco,2029-01-01
13741,2025-2029,Jalisco,14,60--64,Hombres,1013,1344,Jalisco,2029-01-01
13742,2025-2029,Jalisco,14,60--64,Mujeres,1991,872,Jalisco,2029-01-01
13743,2025-2029,Jalisco,14,65--69,Hombres,750,905,Jalisco,2029-01-01
13744,2025-2029,Jalisco,14,65--69,Mujeres,1567,612,Jalisco,2029-01-01
13745,2025-2029,Jalisco,14,70--74,Hombres,516,549,Jalisco,2029-01-01
13746,2025-2029,Jalisco,14,70--74,Mujeres,1136,398,Jalisco,2029-01-01
13747,2025-2029,Jalisco,14,75--79,Hombres,350,303,Jalisco,2029-01-01
13748,2025-2029,Jalisco,14,75--79,Mujeres,783,242,Jalisco,2029-01-01
13749,2025-2029,Jalisco,14,80--84,Hombres,227,169,Jalisco,2029-01-01
13750,2025-2029,Jalisco,14,80--84,Mujeres,506,143,Jalisco,2029-01-01
13751,2025-2029,Jalisco,14,85--89,Hombres,131,83,Jalisco,2029-01-01
13752,2025-2029,Jalisco,14,85--89,Mujeres,293,78,Jalisco,2029-01-01
13753,2025-2029,México,15,00--04,Hombres,4050,559,Estado de México,2029-01-01
13754,2025-2029,México,15,00--04,Mujeres,4180,635,Estado de México,2029-01-01
13755,2025-2029,México,15,05--09,Hombres,2849,551,Estado de México,2029-01-01
13756,2025-2029,México,15,05--09,Mujeres,2991,592,Estado de México,2029-01-01
13757,2025-2029,México,15,10--14,Hombres,2398,703,Estado de México,2029-01-01
13758,2025-2029,México,15,10--14,Mujeres,2566,604,Estado de México,2029-01-01
13759,2025-2029,México,15,15--19,Hombres,4565,1109,Estado de México,2029-01-01
13760,2025-2029,México,15,15--19,Mujeres,4162,689,Estado de México,2029-01-01
13761,2025-2029,México,15,20--24,Hombres,8297,1799,Estado de México,2029-01-01
13762,2025-2029,México,15,20--24,Mujeres,6175,890,Estado de México,2029-01-01
13763,2025-2029,México,15,25--29,Hombres,8951,2359,Estado de México,2029-01-01
13764,2025-2029,México,15,25--29,Mujeres,5942,1035,Estado de México,2029-01-01
13765,2025-2029,México,15,30--34,Hombres,7090,2423,Estado de México,2029-01-01
13766,2025-2029,México,15,30--34,Mujeres,4664,970,Estado de México,2029-01-01
13767,2025-2029,México,15,35--39,Hombres,4779,2131,Estado de México,2029-01-01
13768,2025-2029,México,15,35--39,Mujeres,3551,813,Estado de México,2029-01-01
13769,2025-2029,México,15,40--44,Hombres,2918,1644,Estado de México,2029-01-01
13770,2025-2029,México,15,40--44,Mujeres,2713,647,Estado de México,2029-01-01
13771,2025-2029,México,15,45--49,Hombres,1821,1205,Estado de México,2029-01-01
13772,2025-2029,México,15,45--49,Mujeres,2183,529,Estado de México,2029-01-01
13773,2025-2029,México,15,50--54,Hombres,1344,967,Estado de México,2029-01-01
13774,2025-2029,México,15,50--54,Mujeres,1895,461,Estado de México,2029-01-01
13775,2025-2029,México,15,55--59,Hombres,1053,747,Estado de México,2029-01-01
13776,2025-2029,México,15,55--59,Mujeres,1612,389,Estado de México,2029-01-01
13777,2025-2029,México,15,60--64,Hombres,804,538,Estado de México,2029-01-01
13778,2025-2029,México,15,60--64,Mujeres,1312,300,Estado de México,2029-01-01
13779,2025-2029,México,15,65--69,Hombres,596,360,Estado de México,2029-01-01
13780,2025-2029,México,15,65--69,Mujeres,1031,215,Estado de México,2029-01-01
13781,2025-2029,México,15,70--74,Hombres,416,219,Estado de México,2029-01-01
13782,2025-2029,México,15,70--74,Mujeres,748,137,Estado de México,2029-01-01
13783,2025-2029,México,15,75--79,Hombres,276,123,Estado de México,2029-01-01
13784,2025-2029,México,15,75--79,Mujeres,513,85,Estado de México,2029-01-01
13785,2025-2029,México,15,80--84,Hombres,176,65,Estado de México,2029-01-01
13786,2025-2029,México,15,80--84,Mujeres,338,50,Estado de México,2029-01-01
13787,2025-2029,México,15,85--89,Hombres,107,30,Estado de México,2029-01-01
13788,2025-2029,México,15,85--89,Mujeres,191,25,Estado de México,2029-01-01
13789,2025-2029,Michoacán,16,00--04,Hombres,4736,1240,Michoacán,2029-01-01
13790,2025-2029,Michoacán,16,00--04,Mujeres,4427,1295,Michoacán,2029-01-01
13791,2025-2029,Michoacán,16,05--09,Hombres,3327,1220,Michoacán,2029-01-01
13792,2025-2029,Michoacán,16,05--09,Mujeres,3169,1203,Michoacán,2029-01-01
13793,2025-2029,Michoacán,16,10--14,Hombres,2805,1557,Michoacán,2029-01-01
13794,2025-2029,Michoacán,16,10--14,Mujeres,2723,1223,Michoacán,2029-01-01
13795,2025-2029,Michoacán,16,15--19,Hombres,5338,2461,Michoacán,2029-01-01
13796,2025-2029,Michoacán,16,15--19,Mujeres,4409,1402,Michoacán,2029-01-01
13797,2025-2029,Michoacán,16,20--24,Hombres,9702,3991,Michoacán,2029-01-01
13798,2025-2029,Michoacán,16,20--24,Mujeres,6543,1815,Michoacán,2029-01-01
13799,2025-2029,Michoacán,16,25--29,Hombres,10461,5237,Michoacán,2029-01-01
13800,2025-2029,Michoacán,16,25--29,Mujeres,6297,2105,Michoacán,2029-01-01
13801,2025-2029,Michoacán,16,30--34,Hombres,8291,5377,Michoacán,2029-01-01
13802,2025-2029,Michoacán,16,30--34,Mujeres,4941,1969,Michoacán,2029-01-01
13803,2025-2029,Michoacán,16,35--39,Hombres,5587,4736,Michoacán,2029-01-01
13804,2025-2029,Michoacán,16,35--39,Mujeres,3761,1651,Michoacán,2029-01-01
13805,2025-2029,Michoacán,16,40--44,Hombres,3411,3643,Michoacán,2029-01-01
13806,2025-2029,Michoacán,16,40--44,Mujeres,2872,1317,Michoacán,2029-01-01
13807,2025-2029,Michoacán,16,45--49,Hombres,2126,2677,Michoacán,2029-01-01
13808,2025-2029,Michoacán,16,45--49,Mujeres,2311,1077,Michoacán,2029-01-01
13809,2025-2029,Michoacán,16,50--54,Hombres,1571,2145,Michoacán,2029-01-01
13810,2025-2029,Michoacán,16,50--54,Mujeres,2007,936,Michoacán,2029-01-01
13811,2025-2029,Michoacán,16,55--59,Hombres,1229,1658,Michoacán,2029-01-01
13812,2025-2029,Michoacán,16,55--59,Mujeres,1707,787,Michoacán,2029-01-01
13813,2025-2029,Michoacán,16,60--64,Hombres,941,1194,Michoacán,2029-01-01
13814,2025-2029,Michoacán,16,60--64,Mujeres,1389,614,Michoacán,2029-01-01
13815,2025-2029,Michoacán,16,65--69,Hombres,702,801,Michoacán,2029-01-01
13816,2025-2029,Michoacán,16,65--69,Mujeres,1090,437,Michoacán,2029-01-01
13817,2025-2029,Michoacán,16,70--74,Hombres,485,487,Michoacán,2029-01-01
13818,2025-2029,Michoacán,16,70--74,Mujeres,796,281,Michoacán,2029-01-01
13819,2025-2029,Michoacán,16,75--79,Hombres,325,270,Michoacán,2029-01-01
13820,2025-2029,Michoacán,16,75--79,Mujeres,544,167,Michoacán,2029-01-01
13821,2025-2029,Michoacán,16,80--84,Hombres,210,145,Michoacán,2029-01-01
13822,2025-2029,Michoacán,16,80--84,Mujeres,357,102,Michoacán,2029-01-01
13823,2025-2029,Michoacán,16,85--89,Hombres,122,73,Michoacán,2029-01-01
13824,2025-2029,Michoacán,16,85--89,Mujeres,203,55,Michoacán,2029-01-01
13825,2025-2029,Morelos,17,00--04,Hombres,1141,212,Morelos,2029-01-01
13826,2025-2029,Morelos,17,00--04,Mujeres,1476,211,Morelos,2029-01-01
13827,2025-2029,Morelos,17,05--09,Hombres,804,207,Morelos,2029-01-01
13828,2025-2029,Morelos,17,05--09,Mujeres,1055,198,Morelos,2029-01-01
13829,2025-2029,Morelos,17,10--14,Hombres,676,267,Morelos,2029-01-01
13830,2025-2029,Morelos,17,10--14,Mujeres,907,201,Morelos,2029-01-01
13831,2025-2029,Morelos,17,15--19,Hombres,1286,424,Morelos,2029-01-01
13832,2025-2029,Morelos,17,15--19,Mujeres,1466,231,Morelos,2029-01-01
13833,2025-2029,Morelos,17,20--24,Hombres,2339,688,Morelos,2029-01-01
13834,2025-2029,Morelos,17,20--24,Mujeres,2179,297,Morelos,2029-01-01
13835,2025-2029,Morelos,17,25--29,Hombres,2522,899,Morelos,2029-01-01
13836,2025-2029,Morelos,17,25--29,Mujeres,2095,346,Morelos,2029-01-01
13837,2025-2029,Morelos,17,30--34,Hombres,1997,924,Morelos,2029-01-01
13838,2025-2029,Morelos,17,30--34,Mujeres,1649,324,Morelos,2029-01-01
13839,2025-2029,Morelos,17,35--39,Hombres,1346,815,Morelos,2029-01-01
13840,2025-2029,Morelos,17,35--39,Mujeres,1253,273,Morelos,2029-01-01
13841,2025-2029,Morelos,17,40--44,Hombres,823,627,Morelos,2029-01-01
13842,2025-2029,Morelos,17,40--44,Mujeres,958,217,Morelos,2029-01-01
13843,2025-2029,Morelos,17,45--49,Hombres,511,459,Morelos,2029-01-01
13844,2025-2029,Morelos,17,45--49,Mujeres,769,177,Morelos,2029-01-01
13845,2025-2029,Morelos,17,50--54,Hombres,381,369,Morelos,2029-01-01
13846,2025-2029,Morelos,17,50--54,Mujeres,665,153,Morelos,2029-01-01
13847,2025-2029,Morelos,17,55--59,Hombres,295,287,Morelos,2029-01-01
13848,2025-2029,Morelos,17,55--59,Mujeres,569,131,Morelos,2029-01-01
13849,2025-2029,Morelos,17,60--64,Hombres,227,206,Morelos,2029-01-01
13850,2025-2029,Morelos,17,60--64,Mujeres,465,102,Morelos,2029-01-01
13851,2025-2029,Morelos,17,65--69,Hombres,167,137,Morelos,2029-01-01
13852,2025-2029,Morelos,17,65--69,Mujeres,363,72,Morelos,2029-01-01
13853,2025-2029,Morelos,17,70--74,Hombres,117,84,Morelos,2029-01-01
13854,2025-2029,Morelos,17,70--74,Mujeres,266,47,Morelos,2029-01-01
13855,2025-2029,Morelos,17,75--79,Hombres,78,48,Morelos,2029-01-01
13856,2025-2029,Morelos,17,75--79,Mujeres,180,25,Morelos,2029-01-01
13857,2025-2029,Morelos,17,80--84,Hombres,50,25,Morelos,2029-01-01
13858,2025-2029,Morelos,17,80--84,Mujeres,121,25,Morelos,2029-01-01
13859,2025-2029,Morelos,17,85--89,Hombres,26,10,Morelos,2029-01-01
13860,2025-2029,Morelos,17,85--89,Mujeres,67,0,Morelos,2029-01-01
13861,2025-2029,Nayarit,18,00--04,Hombres,1355,299,Nayarit,2029-01-01
13862,2025-2029,Nayarit,18,00--04,Mujeres,943,351,Nayarit,2029-01-01
13863,2025-2029,Nayarit,18,05--09,Hombres,954,292,Nayarit,2029-01-01
13864,2025-2029,Nayarit,18,05--09,Mujeres,676,326,Nayarit,2029-01-01
13865,2025-2029,Nayarit,18,10--14,Hombres,802,378,Nayarit,2029-01-01
13866,2025-2029,Nayarit,18,10--14,Mujeres,579,331,Nayarit,2029-01-01
13867,2025-2029,Nayarit,18,15--19,Hombres,1528,594,Nayarit,2029-01-01
13868,2025-2029,Nayarit,18,15--19,Mujeres,941,382,Nayarit,2029-01-01
13869,2025-2029,Nayarit,18,20--24,Hombres,2778,968,Nayarit,2029-01-01
13870,2025-2029,Nayarit,18,20--24,Mujeres,1400,491,Nayarit,2029-01-01
13871,2025-2029,Nayarit,18,25--29,Hombres,2997,1268,Nayarit,2029-01-01
13872,2025-2029,Nayarit,18,25--29,Mujeres,1342,572,Nayarit,2029-01-01
13873,2025-2029,Nayarit,18,30--34,Hombres,2376,1302,Nayarit,2029-01-01
13874,2025-2029,Nayarit,18,30--34,Mujeres,1054,536,Nayarit,2029-01-01
13875,2025-2029,Nayarit,18,35--39,Hombres,1600,1146,Nayarit,2029-01-01
13876,2025-2029,Nayarit,18,35--39,Mujeres,801,450,Nayarit,2029-01-01
13877,2025-2029,Nayarit,18,40--44,Hombres,976,882,Nayarit,2029-01-01
13878,2025-2029,Nayarit,18,40--44,Mujeres,614,357,Nayarit,2029-01-01
13879,2025-2029,Nayarit,18,45--49,Hombres,610,648,Nayarit,2029-01-01
13880,2025-2029,Nayarit,18,45--49,Mujeres,493,294,Nayarit,2029-01-01
13881,2025-2029,Nayarit,18,50--54,Hombres,452,522,Nayarit,2029-01-01
13882,2025-2029,Nayarit,18,50--54,Mujeres,430,256,Nayarit,2029-01-01
13883,2025-2029,Nayarit,18,55--59,Hombres,352,403,Nayarit,2029-01-01
13884,2025-2029,Nayarit,18,55--59,Mujeres,363,214,Nayarit,2029-01-01
13885,2025-2029,Nayarit,18,60--64,Hombres,269,286,Nayarit,2029-01-01
13886,2025-2029,Nayarit,18,60--64,Mujeres,298,168,Nayarit,2029-01-01
13887,2025-2029,Nayarit,18,65--69,Hombres,198,195,Nayarit,2029-01-01
13888,2025-2029,Nayarit,18,65--69,Mujeres,233,118,Nayarit,2029-01-01
13889,2025-2029,Nayarit,18,70--74,Hombres,139,117,Nayarit,2029-01-01
13890,2025-2029,Nayarit,18,70--74,Mujeres,169,76,Nayarit,2029-01-01
13891,2025-2029,Nayarit,18,75--79,Hombres,91,65,Nayarit,2029-01-01
13892,2025-2029,Nayarit,18,75--79,Mujeres,116,46,Nayarit,2029-01-01
13893,2025-2029,Nayarit,18,80--84,Hombres,60,35,Nayarit,2029-01-01
13894,2025-2029,Nayarit,18,80--84,Mujeres,77,25,Nayarit,2029-01-01
13895,2025-2029,Nayarit,18,85--89,Hombres,32,20,Nayarit,2029-01-01
13896,2025-2029,Nayarit,18,85--89,Mujeres,42,15,Nayarit,2029-01-01
13897,2025-2029,Nuevo León,19,00--04,Hombres,1691,668,Nuevo León,2029-01-01
13898,2025-2029,Nuevo León,19,00--04,Mujeres,2825,881,Nuevo León,2029-01-01
13899,2025-2029,Nuevo León,19,05--09,Hombres,1190,658,Nuevo León,2029-01-01
13900,2025-2029,Nuevo León,19,05--09,Mujeres,2020,818,Nuevo León,2029-01-01
13901,2025-2029,Nuevo León,19,10--14,Hombres,1003,841,Nuevo León,2029-01-01
13902,2025-2029,Nuevo León,19,10--14,Mujeres,1734,833,Nuevo León,2029-01-01
13903,2025-2029,Nuevo León,19,15--19,Hombres,1907,1329,Nuevo León,2029-01-01
13904,2025-2029,Nuevo León,19,15--19,Mujeres,2812,955,Nuevo León,2029-01-01
13905,2025-2029,Nuevo León,19,20--24,Hombres,3469,2151,Nuevo León,2029-01-01
13906,2025-2029,Nuevo León,19,20--24,Mujeres,4170,1234,Nuevo León,2029-01-01
13907,2025-2029,Nuevo León,19,25--29,Hombres,3742,2821,Nuevo León,2029-01-01
13908,2025-2029,Nuevo León,19,25--29,Mujeres,4014,1434,Nuevo León,2029-01-01
13909,2025-2029,Nuevo León,19,30--34,Hombres,2965,2899,Nuevo León,2029-01-01
13910,2025-2029,Nuevo León,19,30--34,Mujeres,3150,1342,Nuevo León,2029-01-01
13911,2025-2029,Nuevo León,19,35--39,Hombres,1996,2550,Nuevo León,2029-01-01
13912,2025-2029,Nuevo León,19,35--39,Mujeres,2399,1128,Nuevo León,2029-01-01
13913,2025-2029,Nuevo León,19,40--44,Hombres,1220,1965,Nuevo León,2029-01-01
13914,2025-2029,Nuevo León,19,40--44,Mujeres,1832,895,Nuevo León,2029-01-01
13915,2025-2029,Nuevo León,19,45--49,Hombres,763,1442,Nuevo León,2029-01-01
13916,2025-2029,Nuevo León,19,45--49,Mujeres,1475,733,Nuevo León,2029-01-01
13917,2025-2029,Nuevo León,19,50--54,Hombres,564,1159,Nuevo León,2029-01-01
13918,2025-2029,Nuevo León,19,50--54,Mujeres,1282,639,Nuevo León,2029-01-01
13919,2025-2029,Nuevo León,19,55--59,Hombres,440,893,Nuevo León,2029-01-01
13920,2025-2029,Nuevo León,19,55--59,Mujeres,1087,537,Nuevo León,2029-01-01
13921,2025-2029,Nuevo León,19,60--64,Hombres,336,642,Nuevo León,2029-01-01
13922,2025-2029,Nuevo León,19,60--64,Mujeres,888,420,Nuevo León,2029-01-01
13923,2025-2029,Nuevo León,19,65--69,Hombres,250,432,Nuevo León,2029-01-01
13924,2025-2029,Nuevo León,19,65--69,Mujeres,695,303,Nuevo León,2029-01-01
13925,2025-2029,Nuevo León,19,70--74,Hombres,173,265,Nuevo León,2029-01-01
13926,2025-2029,Nuevo León,19,70--74,Mujeres,506,190,Nuevo León,2029-01-01
13927,2025-2029,Nuevo León,19,75--79,Hombres,114,146,Nuevo León,2029-01-01
13928,2025-2029,Nuevo León,19,75--79,Mujeres,347,115,Nuevo León,2029-01-01
13929,2025-2029,Nuevo León,19,80--84,Hombres,73,78,Nuevo León,2029-01-01
13930,2025-2029,Nuevo León,19,80--84,Mujeres,230,65,Nuevo León,2029-01-01
13931,2025-2029,Nuevo León,19,85--89,Hombres,40,35,Nuevo León,2029-01-01
